Package,OpenSSF_SS,OpenSSF_RS,Custom_SC,Custom_RS,Snyk_SC,Snyk_RS,Id,Label,Degree,Pageranks,Eigencentrality,In_reach,Avg_RS
pysam,2.7,7.3,0.697125396,6.97125396,85,1.5,12670,pysam-0.18.0,1,3.70E-05,0.00046,1,5.257084653
pynndescent,2.54,7.46,0.762716922,7.62716922,85,1.5,956,pynndescent-0.5.9,7,4.40E-05,0.001,17,5.529056407
invoke,2.14,7.86,0.719891729,7.19891729,85,1.5,1953,invoke-1.7.3,4,7.30E-05,0.0019,1,5.519639097
pytz,0,10,0.786790187,7.86790187,85,1.5,24,pytz-2023.3,200,0.003114,0.121442,1,6.45596729
pathspec,0,10,0.620044198,6.20044198,85,1.5,2556,pathspec-0.11.1,10,0.000129,0.00532,1,5.900147327
jupyter-server-terminals,0,10,0.647333286,6.47333286,85,1.5,511,jupyter-server-terminals-0.4.4,2,4.00E-05,0.00062,5,5.991110953
python-gnupg,0,10,0.619213378,6.19213378,85,1.5,3322,python-gnupg-0.5.0,4,9.80E-05,0.00183,1,5.897377927
kfp,0,10,0.508586883,5.08586883,85,1.5,3740,kfp-1.8.20,24,4.90E-05,0.00091,136,5.528622943
jupyter-console,0,10,0.671641247,6.71641247,85,1.5,451,jupyter-console-6.6.3,10,4.30E-05,0.00083,37,6.07213749
lazy-loader,0,10,0.668272452,6.68272452,85,1.5,377,lazy-loader-0.2,4,8.20E-05,0.00319,1,6.060908173
maxminddb,0,10,0.746547134,7.46547134,85,1.5,6835,maxminddb-2.2.0,3,7.80E-05,0.00144,1,6.32182378
pyhive,0,10,0.749354267,7.49354267,85,1.5,9872,pyhive-0.6.5,3,4.20E-05,0.00046,5,6.33118089
ml-dtypes,0,10,0.671641247,6.71641247,85,1.5,687,ml-dtypes-0.1.0,5,8.20E-05,0.00171,4,6.07213749
array-record,0,10,0.805042113,8.05042113,85,1.5,3662,array-record-0.2.0,3,3.80E-05,0.00055,8,6.516807043
jupyter-ydoc,0,10,0.644051039,6.44051039,85,1.5,2256,jupyter-ydoc-0.2.4,3,5.50E-05,0.00112,2,5.98017013
ibm-cloud-sdk-core,0,10,0.773854637,7.73854637,85,1.5,9865,ibm-cloud-sdk-core-3.16.5,5,4.20E-05,0.00046,34,6.41284879
pymodbus,0,10,0.639758557,6.39758557,85,1.5,3977,pymodbus-3.2.2,4,8.00E-05,0.00139,2,5.965861857
gptcache,0,10,0.671641247,6.71641247,85,1.5,2307,gptcache-0.1.11,4,3.80E-05,0.00048,50,6.07213749
copier,0,10,0.723448927,7.23448927,85,1.5,9398,copier-2.3.3,4,4.10E-05,0.00046,7,6.244829757
jaxtyping,0,10,0.794406865,7.94406865,85,1.5,4340,jaxtyping-0.2.15,9,6.10E-05,0.0024,5,6.481356217
asyncua,0,10,0.706856141,7.06856141,85,1.5,3976,asyncua-1.0.2,7,3.80E-05,0.00046,12,6.18952047
dgl,0,10,0.633824364,6.33824364,85,1.5,5313,dgl-1.0.1,7,4.10E-05,0.00046,65,5.946081213
keystonemiddleware,0,10,0.671641247,6.71641247,85,1.5,13108,keystonemiddleware-10.2.0,15,3.60E-05,0.00046,65,6.07213749
horovod,0,10,0.555427699,5.55427699,85,1.5,13480,horovod-0.27.0,5,3.50E-05,0,8,5.684758997
dowhy,0,10,0.587850513,5.87850513,85,1.5,259,dowhy-0.7.1,9,3.80E-05,0.00046,51,5.792835043
pymemcache,5.16,4.84,0.713679766,7.13679766,86,1.4,2881,pymemcache-4.0.0,2,4.60E-05,0.00094,1,4.458932553
flask-login,5.14,4.86,0.698140858,6.98140858,86,1.4,2796,flask-login-0.6.2,9,5.50E-05,0.00331,11,4.41380286
pandas-gbq,4.89,5.11,0.741566921,7.41566921,86,1.4,2663,pandas-gbq-0.17.8,12,3.90E-05,0.00046,99,4.641889737
inquirer,4.89,5.11,0.820782724,8.20782724,86,1.4,1738,inquirer-3.1.3,8,6.50E-05,0.00233,7,4.905942413
aiomysql,4.73,5.27,0.71658393,7.1658393,86,1.4,5420,aiomysql-0.0.21,2,4.20E-05,0.00046,2,4.611946433
python-dateutil,4.7,5.3,0.838665925,8.38665925,86,1.4,14,python-dateutil-2.8.2,404,0.005547,0.233324,3,5.028886417
geojson,4.46,5.54,0.671641247,6.71641247,86,1.4,3301,geojson-3.0.1,7,0.000105,0.0032,1,4.55213749
flask-socketio,4.41,5.59,0.716411572,7.16411572,86,1.4,3906,flask-socketio-5.3.3,5,4.80E-05,0.00144,42,4.718038573
wtforms,4.32,5.68,0.63113018,6.3113018,86,1.4,6788,wtforms-3.0.1,14,0.000102,0.00591,3,4.463767267
asyncssh,3.86,6.14,0.752706127,7.52706127,86,1.4,10277,asyncssh-2.13.1,5,7.00E-05,0.00137,6,5.022353757
snowballstemmer,3.78,6.22,0.678184531,6.78184531,86,1.4,1227,snowballstemmer-2.2.0,15,0.00014,0.00807,1,4.800615103
hupper,3.76,6.24,0.779050921,7.79050921,86,1.4,2972,hupper-1.12,1,5.60E-05,0.00077,1,5.14350307
deprecated,3.73,6.27,0.764637992,7.64637992,86,1.4,757,deprecated-1.2.13,39,0.000443,0.0188,2,5.105459973
dropbox,3.62,6.38,0.717837712,7.17837712,86,1.4,4699,dropbox-11.36.0,5,6.70E-05,0.00091,31,4.986125707
pytest-metadata,3.57,6.43,0.76931819,7.6931819,86,1.4,4031,pytest-metadata-2.0.4,5,7.70E-05,0.00144,22,5.174393967
django-crispy-forms,3.54,6.46,0.663491513,6.63491513,86,1.4,6336,django-crispy-forms-2.0,4,5.40E-05,0.00139,5,4.831638377
dm-control,3.35,6.65,0.748539899,7.48539899,86,1.4,12562,dm-control-1.0.11,16,4.50E-05,0.00046,48,5.17846633
multiprocess,3.14,6.86,0.920651519,9.20651519,86,1.4,160,multiprocess-0.70.14,15,0.000102,0.00711,2,5.82217173
aiosqlite,3.05,6.95,0.831619249,8.31619249,86,1.4,2262,aiosqlite-0.19.0,4,6.40E-05,0.00194,1,5.555397497
tldextract,2.78,7.22,0.668804317,6.68804317,86,1.4,1532,tldextract-3.4.0,16,0.000138,0.00568,31,5.102681057
catboost,2.05,7.95,0.491755161,4.91755161,86,1.4,7465,catboost-1.1.1,14,5.10E-05,0.00229,41,4.755850537
pyproject-hooks,0,10,0.636793978,6.36793978,86,1.4,4673,pyproject-hooks-1.0.0,3,5.60E-05,0.0011,2,5.922646593
python-swiftclient,0,10,0.518225382,5.18225382,86,1.4,5618,python-swiftclient-4.3.0,4,4.70E-05,0.00144,28,5.52741794
mongoengine,0,10,0.780728663,7.80728663,86,1.4,4170,mongoengine-0.27.0,7,7.00E-05,0.00274,3,6.402428877
kaggle,0,10,0.754869091,7.54869091,86,1.4,9225,kaggle-1.5.13,9,5.50E-05,0.00091,34,6.316230303
earthengine-api,0,10,0.671641247,6.71641247,86,1.4,4217,earthengine-api-0.1.349,12,8.10E-05,0.00233,77,6.038804157
pyhanko,6.95,3.05,0.657217689,6.57217689,87,1.3,10775,pyhanko-0.17.2,10,3.90E-05,0.00048,32,3.64072563
presidio-anonymizer,6.46,3.54,0.588974631,5.88974631,87,1.3,8240,presidio-anonymizer-2.2.32,2,4.20E-05,0.00046,2,3.576582103
cachetools,6,4,0.775973642,7.75973642,87,1.3,621,cachetools-5.3.0,35,0.000457,0.01859,1,4.353245473
opencensus-context,5.65,4.35,0.720072281,7.20072281,87,1.3,1593,opencensus-context-0.1.3,1,5.30E-05,0.00051,1,4.28357427
onnxconverter-common,5.62,4.38,0.624765252,6.24765252,87,1.3,10965,onnxconverter-common-1.13.0,6,5.80E-05,0.00098,6,3.975884173
etils,5.19,4.81,0.662135495,6.62135495,87,1.3,3663,etils-1.2.0,12,6.20E-05,0.00304,6,4.243784983
photutils,5.14,4.86,0.717416842,7.17416842,87,1.3,8573,photutils-1.7.0,4,4.70E-05,0.00094,8,4.444722807
pyodbc,5.11,4.89,0.71683541,7.1683541,87,1.3,5712,pyodbc-4.0.39,5,9.50E-05,0.00229,1,4.4527847
snakemake,5.11,4.89,0.562160357,5.62160357,87,1.3,4234,snakemake-7.25.0,23,3.80E-05,0.00046,130,3.93720119
awscrt,5.05,4.95,0.527929849,5.27929849,87,1.3,8535,awscrt-0.16.14,2,8.70E-05,0.00094,1,3.843099497
pvlib,5.05,4.95,0.699157277,6.99157277,87,1.3,11018,pvlib-0.9.5,7,3.90E-05,0.00046,44,4.41385759
glances,5.03,4.97,0.529146083,5.29146083,87,1.3,9157,glances-3.3.1.1,4,3.50E-05,0,5,3.853820277
itsdangerous,4.97,5.03,0.877979849,8.77979849,87,1.3,144,itsdangerous-2.1.2,27,0.000553,0.01738,1,5.036599497
docker,4.89,5.11,0.620656234,6.20656234,87,1.3,1354,docker-6.0.1,33,0.000209,0.01213,39,4.20552078
kfp-pipeline-spec,4.89,5.11,0.632609497,6.32609497,87,1.3,3743,kfp-pipeline-spec-0.1.17,2,3.70E-05,0.0005,2,4.24536499
databases,4.89,5.11,0.733877107,7.33877107,87,1.3,10549,databases-0.7.0,2,4.90E-05,0.00048,3,4.58292369
django-model-utils,4.62,5.38,0.707743198,7.07743198,87,1.3,5553,django-model-utils-4.3.1,3,4.30E-05,0.00091,5,4.58581066
asdf,4.59,5.41,0.588786766,5.88786766,87,1.3,3358,asdf-2.15.0,18,0.000135,0.00341,31,4.19928922
mpmath,4.57,5.43,0.695357159,6.95357159,87,1.3,273,mpmath-1.3.0,16,0.00047,0.00808,1,4.56119053
google-cloud-speech,4.57,5.43,0.725021669,7.25021669,87,1.3,6322,google-cloud-speech-2.19.0,3,3.50E-05,0,51,4.66007223
pystac,4.57,5.43,0.722941245,7.22941245,87,1.3,890,pystac-0.5.6,2,3.90E-05,0.00046,4,4.653137483
pygls,4.51,5.49,0.608649079,6.08649079,87,1.3,4275,pygls-0.9.1,1,3.80E-05,0.00046,1,4.292163597
orjson,4.38,5.62,0.56776913,5.6776913,87,1.3,729,orjson-3.8.10,28,0.000215,0.01371,1,4.199230433
gpytorch,4.35,5.65,0.576617002,5.76617002,87,1.3,1007,gpytorch-1.10,7,6.80E-05,0.00233,71,4.23872334
typer,4.32,5.68,0.675640048,6.75640048,87,1.3,364,typer-0.7.0,34,0.000242,0.01452,7,4.57880016
sympy,4.32,5.68,0.49260513,4.9260513,87,1.3,267,sympy-1.11.1,26,0.000363,0.01483,2,3.968683767
botorch,4.32,5.68,0.582771366,5.82771366,87,1.3,7191,botorch-0.7.0,6,3.70E-05,0.00046,77,4.269237887
waitress,4.3,5.7,0.663899421,6.63899421,87,1.3,632,waitress-2.0.0,1,4.50E-05,0.00046,1,4.546331403
pywavelets,4.27,5.73,0.681690973,6.81690973,87,1.3,378,pywavelets-1.4.1,13,0.000112,0.0046,7,4.615636577
google-cloud-automl,3.84,6.16,0.740726671,7.40726671,87,1.3,1149,google-cloud-automl-2.11.1,3,3.50E-05,0,51,4.95575557
griffe,3.78,6.22,0.630926253,6.30926253,87,1.3,7602,griffe-0.27.0,2,3.60E-05,0.0005,2,4.609754177
censys,3.78,6.22,0.757787346,7.57787346,87,1.3,10198,censys-2.0.9,4,3.60E-05,0.00046,33,5.032624487
colorama,3.76,6.24,0.608161838,6.08161838,87,1.3,55,colorama-0.4.6,166,0.001805,0.07894,1,4.54053946
zope-event,3.73,6.27,0.681056551,6.81056551,87,1.3,932,zope-event-4.6,18,0.000307,0.01129,2,4.793521837
prompt-toolkit,3.68,6.32,0.533771177,5.33771177,87,1.3,476,prompt-toolkit-3.0.38,27,0.000325,0.01399,2,4.319237257
scp,3.68,6.32,0.89750686,8.9750686,87,1.3,749,scp-0.14.5,8,5.60E-05,0.00233,13,5.531689533
croniter,3.59,6.41,0.588978881,5.88978881,87,1.3,6253,croniter-1.3.14,9,7.90E-05,0.00375,4,4.533262937
natsort,3.51,6.49,0.752249236,7.52249236,87,1.3,1990,natsort-8.3.1,20,0.000164,0.00952,1,5.10416412
akshare,3.05,6.95,0.621136395,6.21136395,87,1.3,4158,akshare-1.9.55,18,3.70E-05,0.00046,64,4.82045465
tblib,2.81,7.19,0.706811729,7.06811729,87,1.3,582,tblib-1.7.0,4,5.30E-05,0.00207,1,5.186039097
ruamel-yaml,0,10,0.627899463,6.27899463,87,1.3,927,ruamel-yaml-0.17.21,62,0.000567,0.0288,2,5.859664877
blinker,0,10,0.904775473,9.04775473,87,1.3,918,blinker-1.5,1,4.20E-05,0.0005,1,6.78258491
unidecode,0,10,0.742305746,7.42305746,87,1.3,703,unidecode-0.4.21,2,5.60E-05,0.00094,1,6.241019153
cachelib,0,10,0.636127403,6.36127403,87,1.3,2878,cachelib-0.9.0,1,5.20E-05,0.00052,1,5.887091343
orbax-checkpoint,0,10,0.671641247,6.71641247,87,1.3,6535,orbax-checkpoint-0.2.1,13,4.00E-05,0.0005,23,6.005470823
mobly,0,10,0.726498384,7.26498384,87,1.3,8032,mobly-1.12.1,3,4.10E-05,0.00046,5,6.188327947
quart,0,10,0.723243815,7.23243815,87,1.3,917,quart-0.18.4,10,6.50E-05,0.00094,20,6.177479383
gluonts,0,10,0.567195481,5.67195481,87,1.3,10978,gluonts-0.12.6,6,3.50E-05,0,24,5.65731827
hera,0,10,0.831976837,8.31976837,87,1.3,3248,hera-5.1.3,2,3.50E-05,0,37,6.53992279
anndata,0,10,0.619064236,6.19064236,87,1.3,9652,anndata-0.9.1,7,3.80E-05,0.00046,19,5.83021412
adafruit-blinka,0,10,0.70691724,7.0691724,87,1.3,4742,adafruit-blinka-8.18.0,26,0.00057,0.01035,12,6.123057467
bibtexparser,0,10,0.744614387,7.44614387,87,1.3,4097,bibtexparser-1.4.0,7,7.40E-05,0.00279,2,6.248714623
scapy,6.32,3.68,0.646791599,6.46791599,88,1.2,174,scapy-2.5.0,6,7.10E-05,0.00277,1,3.782638663
google-cloud-certificate-manager,6.27,3.73,0.811758683,8.11758683,88,1.2,12597,google-cloud-certificate-manager-1.4.2,3,3.50E-05,0,51,4.34919561
azure-common,6,4,0.411555059,4.11555059,88,1.2,6120,azure-common-1.1.28,4,7.80E-05,0.00209,1,3.10518353
azure-keyvault,6,4,0.412988704,4.12988704,88,1.2,7026,azure-keyvault-4.1.0,4,3.90E-05,0.00046,47,3.109962347
multidict,5.92,4.08,0.609892488,6.09892488,88,1.2,65,multidict-6.0.4,25,0.000773,0.0209,1,3.79297496
httpcore,5.68,4.32,0.747009623,7.47009623,88,1.2,659,httpcore-0.17.0,7,0.000164,0.00285,6,4.330032077
platformdirs,5.59,4.41,0.614898023,6.14898023,88,1.2,385,platformdirs-3.2.0,22,0.000377,0.01269,1,3.919660077
grpcio,5.51,4.49,0.671641247,6.71641247,88,1.2,358,grpcio-1.53.0,81,0.001337,0.04742,1,4.135470823
grpcio-tools,5.51,4.49,0.671641247,6.71641247,88,1.2,1267,grpcio-tools-1.48.2,8,5.50E-05,0.00137,7,4.135470823
cycler,5.49,4.51,0.759591482,7.59591482,88,1.2,7,cycler-0.11.0,12,0.000319,0.020275,1,4.43530494
pydicom,5.43,4.57,0.711879052,7.11879052,88,1.2,849,pydicom-2.3.1,8,0.000136,0.0037,1,4.296263507
rq,5.41,4.59,0.683124303,6.83124303,88,1.2,4061,rq-1.13.0,5,6.30E-05,0.00137,5,4.20708101
locust,5.3,4.7,0.517375745,5.17375745,88,1.2,1579,locust-2.15.1,14,3.60E-05,0.00046,65,3.691252483
mutagen,5.14,4.86,0.743698562,7.43698562,88,1.2,416,mutagen-1.46.0,7,0.000137,0.00338,1,4.498995207
python-arango,5.14,4.86,0.618810028,6.18810028,88,1.2,3119,python-arango-6.1.0,5,3.90E-05,0.00046,39,4.082700093
msgpack,5.08,4.92,0.713972512,7.13972512,88,1.2,360,msgpack-1.0.5,47,0.000432,0.02349,1,4.419908373
poetry-core,5.03,4.97,0.723829422,7.23829422,88,1.2,9590,poetry-core-1.5.2,2,5.20E-05,0.00098,1,4.469431407
google-cloud-build,4.97,5.03,0.76406621,7.6406621,88,1.2,3302,google-cloud-build-3.14.0,5,4.20E-05,0.00046,52,4.623554033
pyyaml,4.95,5.05,0.582502359,5.82502359,88,1.2,184,pyyaml-6.0,630,0.006842,0.3076,1,4.025007863
mypy-extensions,4.89,5.11,0.763906219,7.63906219,88,1.2,528,mypy-extensions-1.0.0,23,0.000344,0.01211,1,4.649687397
asttokens,4.89,5.11,0.775663731,7.75663731,88,1.2,54,asttokens-2.2.1,9,0.000169,0.00403,2,4.688879103
pdoc,4.84,5.16,0.739038915,7.39038915,88,1.2,3704,pdoc-13.1.0,5,3.90E-05,0.00091,7,4.58346305
keyring,4.81,5.19,0.843216525,8.43216525,88,1.2,187,keyring-23.13.1,30,0.00022,0.01125,16,4.94072175
globus-sdk,4.81,5.19,0.757419614,7.57419614,88,1.2,1322,globus-sdk-3.19.0,14,0.000187,0.00514,31,4.654732047
fastapi,4.78,5.22,0.509274366,5.09274366,88,1.2,716,fastapi-0.95.1,29,0.000127,0.00852,40,3.83758122
cerberus,4.76,5.24,0.730056999,7.30056999,88,1.2,1092,cerberus-1.3.4,6,7.10E-05,0.00233,2,4.580189997
shapely,4.73,5.27,0.477426178,4.77426178,88,1.2,1547,shapely-2.0.1,41,0.000271,0.01883,3,3.74808726
gtts,4.7,5.3,0.610632281,6.10632281,88,1.2,3367,gtts-2.3.1,5,7.00E-05,0.00137,29,4.202107603
immutables,4.7,5.3,0.762041104,7.62041104,88,1.2,5175,immutables-0.19,1,3.70E-05,0.00046,1,4.70680368
cvxpy,4.68,5.32,0.524027777,5.24027777,88,1.2,3258,cvxpy-1.3.1,18,8.90E-05,0.00411,16,3.92009259
bcrypt,4.65,5.35,0.726182076,7.26182076,88,1.2,555,bcrypt-4.0.1,20,0.000337,0.01093,1,4.603940253
lark,4.65,5.35,0.712667054,7.12667054,88,1.2,1840,lark-1.1.5,6,0.000167,0.0034,1,4.55889018
asyncpg,4.65,5.35,0.704354969,7.04354969,88,1.2,1747,asyncpg-0.27.0,7,8.80E-05,0.00373,1,4.53118323
numpydoc,4.65,5.35,0.579132031,5.79132031,88,1.2,3790,numpydoc-1.5.0,7,5.00E-05,0.00233,48,4.113773437
funcx,4.59,5.41,0.741881957,7.41881957,88,1.2,10629,funcx-1.0.13,10,4.90E-05,0.00048,48,4.67627319
art,4.59,5.41,0.786091834,7.86091834,88,1.2,3866,art-5.9,4,8.00E-05,0.00187,1,4.823639447
dataclasses-json,4.57,5.43,0.739939059,7.39939059,88,1.2,2303,dataclasses-json-0.5.7,11,0.000103,0.00372,13,4.67646353
bytecode,4.57,5.43,0.624194333,6.24194333,88,1.2,6900,bytecode-0.14.1,1,4.00E-05,0.00048,1,4.290647777
gql,4.57,5.43,0.734047079,7.34047079,88,1.2,2029,gql-3.4.0,13,0.000143,0.00229,56,4.656823597
restrictedpython,4.57,5.43,0.742116775,7.42116775,88,1.2,8340,restrictedpython-6.0,4,4.50E-05,0.00192,1,4.683722583
nameparser,4.57,5.43,0.743076351,7.43076351,88,1.2,5534,nameparser-1.1.2,1,4.50E-05,0.00046,1,4.68692117
pyglet,4.57,5.43,0.539687989,5.39687989,88,1.2,846,pyglet-2.0.5,12,0.000116,0.00555,1,4.008959963
pyomo,4.57,5.43,0.688978987,6.88978987,88,1.2,3531,pyomo-6.5.0,6,6.30E-05,0.00233,2,4.506596623
pyramid,4.54,5.46,0.636867956,6.36867956,88,1.2,2960,pyramid-2.0.1,23,0.000228,0.0066,11,4.342893187
motor,4.51,5.49,0.741832536,7.41832536,88,1.2,865,motor-2.5.1,8,5.70E-05,0.00342,2,4.70277512
sh,4.49,5.51,0.644775943,6.44775943,88,1.2,2503,sh-2.0.3,12,0.000147,0.00549,1,4.38591981
logbook,4.46,5.54,0.671641247,6.71641247,88,1.2,4077,logbook-1.0.0,1,4.20E-05,0.00046,1,4.485470823
aiofiles,4.41,5.59,0.751449006,7.51449006,88,1.2,336,aiofiles-0.6.0,2,5.00E-05,0.00091,1,4.768163353
pytest-rerunfailures,4.41,5.59,0.742973001,7.42973001,88,1.2,4029,pytest-rerunfailures-7.0,2,3.80E-05,0.00046,13,4.739910003
schedule,4.35,5.65,0.732649945,7.32649945,88,1.2,4475,schedule-1.2.0,5,6.30E-05,0.00231,1,4.725499817
social-auth-core,4.35,5.65,0.588118664,5.88118664,88,1.2,11509,social-auth-core-4.0.2,9,5.30E-05,0.00048,42,4.24372888
jsonpath-ng,4.32,5.68,0.760811564,7.60811564,88,1.2,1578,jsonpath-ng-1.5.3,13,0.000115,0.0047,4,4.82937188
flask-jwt-extended,4.32,5.68,0.718552672,7.18552672,88,1.2,4780,flask-jwt-extended-4.3.1,4,3.80E-05,0.00046,19,4.688508907
cmdstanpy,4.32,5.68,0.624177374,6.24177374,88,1.2,3340,cmdstanpy-1.1.0,6,3.80E-05,0.0005,17,4.37392458
flask-limiter,4.32,5.68,0.734536826,7.34536826,88,1.2,6405,flask-limiter-3.3.0,6,3.60E-05,0.00046,27,4.74178942
mujoco,4.3,5.7,0.748819169,7.48819169,88,1.2,784,mujoco-2.2.2,5,4.50E-05,0.00046,5,4.796063897
whitenoise,4.27,5.73,0.65024614,6.5024614,88,1.2,633,whitenoise-5.2.0,1,4.50E-05,0.00046,1,4.477487133
sqlglot,4.27,5.73,0.6424497,6.424497,88,1.2,7305,sqlglot-10.6.4,1,4.20E-05,0.00046,1,4.451499
tomlkit,4.24,5.76,0.675941815,6.75941815,88,1.2,2605,tomlkit-0.11.7,13,0.000106,0.00621,1,4.573139383
emoji,4.22,5.78,0.695140752,6.95140752,88,1.2,1053,emoji-2.2.0,6,8.60E-05,0.00285,1,4.643802507
google-cloud-compute,4.22,5.78,0.765022492,7.65022492,88,1.2,7429,google-cloud-compute-1.11.0,3,3.50E-05,0,51,4.87674164
opencv-python,4.19,5.81,0.562816875,5.62816875,88,1.2,599,opencv-python-4.7.0.72,72,0.000553,0.03215,3,4.212722917
opencv-python-headless,4.19,5.81,0.583489252,5.83489252,88,1.2,2187,opencv-python-headless-4.7.0.72,8,9.80E-05,0.00331,2,4.28163084
pymupdf,4.19,5.81,0.676604336,6.76604336,88,1.2,6996,pymupdf-1.22.0,2,6.70E-05,0.00091,1,4.592014453
mistune,4.16,5.84,0.743160829,7.43160829,88,1.2,487,mistune-2.0.5,10,8.70E-05,0.00523,1,4.82386943
google-cloud-kms,4.16,5.84,0.745625903,7.45625903,88,1.2,5526,google-cloud-kms-2.16.1,4,3.50E-05,0,52,4.832086343
flask-migrate,4.16,5.84,0.725324124,7.25324124,88,1.2,7318,flask-migrate-4.0.4,10,4.20E-05,0.00233,29,4.764413747
injector,4.11,5.89,0.755092915,7.55092915,88,1.2,3297,injector-0.20.1,2,6.80E-05,0.00105,1,4.880309717
bleak,4.11,5.89,0.72367936,7.2367936,88,1.2,3347,bleak-0.20.1,8,0.000109,0.00281,3,4.775597867
python-socketio,4.08,5.92,0.721468629,7.21468629,88,1.2,3910,python-socketio-5.8.0,8,7.30E-05,0.00192,31,4.778228763
pandera,4.03,5.97,0.714701295,7.14701295,88,1.2,6256,pandera-0.11.0,10,4.40E-05,0.00091,29,4.77233765
holoviews,4.03,5.97,0.663949667,6.63949667,88,1.2,6239,holoviews-1.15.4,11,5.40E-05,0.00183,63,4.603165557
pyotp,3.97,6.03,0.746889899,7.46889899,88,1.2,1565,pyotp-2.8.0,3,5.90E-05,0.00137,1,4.899632997
watchfiles,3.95,6.05,0.673934357,6.73934357,88,1.2,734,watchfiles-0.19.0,5,6.50E-05,0.0024,4,4.663114523
blessed,3.95,6.05,0.755107973,7.55107973,88,1.2,1740,blessed-1.20.0,14,0.000218,0.00591,3,4.933693243
pydash,3.95,6.05,0.749393386,7.49393386,88,1.2,6839,pydash-5.1.2,2,4.40E-05,0.00091,1,4.91464462
mistletoe,3.95,6.05,0.618194867,6.18194867,88,1.2,11131,mistletoe-1.0.1,1,4.20E-05,0.0005,1,4.477316223
category-encoders,3.92,6.08,0.742079426,7.42079426,88,1.2,5038,category-encoders-2.2.2,7,3.80E-05,0.00046,31,4.900264753
google-cloud-os-login,3.92,6.08,0.761129846,7.61129846,88,1.2,5367,google-cloud-os-login-2.9.1,3,3.50E-05,0,51,4.963766153
myst-parser,3.86,6.14,0.62340914,6.2340914,88,1.2,4559,myst-parser-1.0.0,7,5.00E-05,0.00046,54,4.524697133
allure-python-commons,3.86,6.14,0.736197466,7.36197466,88,1.2,1802,allure-python-commons-2.7.0,4,4.60E-05,0.00048,4,4.90065822
allure-pytest,3.86,6.14,0.736197466,7.36197466,88,1.2,1794,allure-pytest-2.7.0,4,4.00E-05,0.00048,15,4.90065822
deepdiff,3.84,6.16,0.593962533,5.93962533,88,1.2,1509,deepdiff-6.3.0,12,8.10E-05,0.00543,2,4.433208443
google-cloud-monitoring,3.84,6.16,0.743248382,7.43248382,88,1.2,3581,google-cloud-monitoring-1.1.2,3,5.50E-05,0.00057,50,4.93082794
dash,3.84,6.16,0.694257887,6.94257887,88,1.2,691,dash-2.9.3,26,0.000163,0.00464,77,4.76752629
prophet,3.84,6.16,0.69191618,6.9191618,88,1.2,3339,prophet-1.1.2,13,4.20E-05,0.00091,44,4.7597206
plumbum,3.84,6.16,0.714004146,7.14004146,88,1.2,2934,plumbum-1.8.1,7,0.000165,0.00333,1,4.833347153
nest-asyncio,3.78,6.22,0.779310887,7.79310887,88,1.2,468,nest-asyncio-1.5.6,23,0.000147,0.01202,1,5.07103629
einops,3.78,6.22,0.621801854,6.21801854,88,1.2,1411,einops-0.6.0,14,0.000224,0.00649,1,4.54600618
peewee,3.78,6.22,0.714612039,7.14612039,88,1.2,2491,peewee-3.16.1,4,7.50E-05,0.00183,1,4.855373463
furo,3.78,6.22,0.609136717,6.09136717,88,1.2,8581,furo-2023.3.27,5,3.70E-05,0.00046,52,4.503789057
aliyun-python-sdk-core,3.76,6.24,0.750060638,7.50060638,88,1.2,7243,aliyun-python-sdk-core-2.13.36,6,0.00013,0.00144,7,4.980202127
awkward,3.73,6.27,0.626918034,6.26918034,88,1.2,4594,awkward-2.1.3,10,6.40E-05,0.00237,6,4.57972678
awkward-cpp,3.73,6.27,0.600041774,6.00041774,88,1.2,4595,awkward-cpp-14,3,4.60E-05,0.00057,3,4.490139247
shellingham,3.51,6.49,0.690978053,6.90978053,88,1.2,383,shellingham-1.5.1,8,0.000189,0.00513,1,4.86659351
django-extensions,3.46,6.54,0.764074554,7.64074554,88,1.2,5598,django-extensions-3.2.1,4,4.30E-05,0.00094,7,5.12691518
cloudpickle,3.43,6.57,0.729166061,7.29166061,88,1.2,84,cloudpickle-2.2.1,44,0.000731,0.02472,1,5.020553537
featuretools,3.43,6.57,0.574817735,5.74817735,88,1.2,1081,featuretools-1.24.0,14,3.70E-05,0.00055,114,4.506059117
google-cloud-audit-log,3.41,6.59,0.778380999,7.78380999,88,1.2,2011,google-cloud-audit-log-0.2.5,5,4.90E-05,0.001,11,5.191269997
fasteners,3.38,6.62,0.612197614,6.12197614,88,1.2,1674,fasteners-0.18,13,0.000116,0.00645,1,4.64732538
pipreqs,3.38,6.62,0.740760673,7.40760673,88,1.2,2714,pipreqs-0.4.13,4,6.80E-05,0.00091,30,5.07586891
tavern,3.38,6.62,0.651540072,6.51540072,88,1.2,1289,tavern-2.0.7,11,5.00E-05,0.00046,64,4.778466907
python-json-logger,3.22,6.78,0.597006155,5.97006155,88,1.2,513,python-json-logger-2.0.7,8,0.000151,0.00375,1,4.650020517
django-mptt,3.19,6.81,0.690065963,6.90065963,88,1.2,3034,django-mptt-0.14.0,6,6.60E-05,0.00238,6,4.970219877
google-ads,3.16,6.84,0.747303509,7.47303509,88,1.2,6119,google-ads-21.0.0,10,3.90E-05,0.00046,65,5.171011697
