Package,OpenSSF_RS,Custom_SC,Custom_RS,Snyk_SC,Snyk_RS,Id,Label,Degree,Pageranks,Eigencentrality,In_reach,Avg_RS
rx,0,0.833949392,8.33949392,70,3,1210,rx-1.6.3,1,0.00015,0.00092,1,3.779831307
flatten-json,0,0.766573887,7.66573887,61,3.9,11560,flatten-json-0.1.13,2,6.50E-05,0.00046,2,3.85524629
dash-core-components,0,0.694344765,6.94344765,67,3.3,693,dash-core-components-2.0.0,4,6.30E-05,0.00214,1,3.41448255
dash-table,0,0.564509524,5.64509524,69,3.1,695,dash-table-5.0.0,3,6.10E-05,0.00168,1,2.915031747
duckdb,0,0.632121447,6.32121447,94,0.6,2790,duckdb-0.7.1,2,4.70E-05,0.00091,1,2.30707149
jwcrypto,0,0.612471226,6.12471226,80,2,1749,jwcrypto-1.4.2,8,9.80E-05,0.00323,7,2.70823742
appium-python-client,0,0.643160688,6.43160688,91,0.9,7697,appium-python-client-0.47,2,5.00E-05,0.00046,16,2.44386896
aiohttp-cors,0,0.632374749,6.32374749,64,3.6,366,aiohttp-cors-0.7.0,10,6.40E-05,0.00349,35,3.30791583
autoflake,0,0.759972728,7.59972728,88,1.2,12235,autoflake-1.5.3,3,3.80E-05,0.00046,3,2.933242427
array-record,0,0.805042113,8.05042113,85,1.5,3662,array-record-0.2.0,3,3.80E-05,0.00055,8,3.18347371
peppercorn,0,0.786901741,7.86901741,61,3.9,2970,peppercorn-0.6,5,0.000146,0.00233,1,3.923005803
cliff,0,0.591782514,5.91782514,76,2.4,1058,cliff-4.2.0,23,8.70E-05,0.00634,18,2.77260838
fasttext,0,0.596459262,5.96459262,67,3.3,10984,fasttext-0.9.2,4,3.70E-05,0.00046,4,3.08819754
phik,0,0.784103622,7.84103622,63,3.7,4579,phik-0.12.3,6,3.70E-05,0.00046,36,3.847012073
svglib,0,0.674893175,6.74893175,77,2.3,10777,svglib-1.5.1,5,3.90E-05,0.00048,7,3.016310583
gpustat,0,0.764192151,7.64192151,82,1.8,368,gpustat-1.1,10,0.000121,0.00333,6,3.14730717
orbax-checkpoint,0,0.671641247,6.71641247,87,1.3,6535,orbax-checkpoint-0.2.1,13,4.00E-05,0.0005,23,2.67213749
olefile,0,0.761452775,7.61452775,58,4.2,1895,olefile-0.46,5,7.20E-05,0.00238,1,3.938175917
pydispatcher,0,0.684642318,6.84642318,63,3.7,1530,pydispatcher-2.0.7,5,7.00E-05,0.00246,1,3.515474393
dj-database-url,0,0.591268663,5.91268663,91,0.9,631,dj-database-url-0.5.0,1,4.50E-05,0.00046,1,2.270895543
zeroconf,0,0.700618281,7.00618281,88,1.2,3607,zeroconf-0.56.0,11,0.000127,0.00381,4,2.73539427
bitsandbytes,0,0.628440887,6.28440887,89,1.1,5309,bitsandbytes-0.38.1,1,3.80E-05,0.00046,1,2.461469623
palettable,0,0.671641247,6.71641247,80,2,935,palettable-3.3.1,3,4.70E-05,0.00144,1,2.905470823
jsonpath-rw,0,0.772896934,7.72896934,61,3.9,2792,jsonpath-rw-1.4.0,7,5.90E-05,0.00183,4,3.876323113
fpdf,0,0.773364021,7.73364021,61,3.9,7879,fpdf-1.7.2,2,4.70E-05,0.00091,1,3.87788007
intervaltree,0,0.770199567,7.70199567,64,3.6,899,intervaltree-3.1.0,5,6.60E-05,0.00196,2,3.76733189
construct,0,0.671641247,6.71641247,67,3.3,4310,construct-2.5.3,2,4.70E-05,0.00048,2,3.338804157
pystache,0,0.753531244,7.53531244,79,2.1,2965,pystache-0.6.0,3,9.20E-05,0.00142,1,3.211770813
simple-websocket,0,0.746999869,7.46999869,82,1.8,3908,simple-websocket-0.10.0,2,4.10E-05,0.00052,4,3.089999563
pyusb,0,0.671641247,6.71641247,68,3.2,1319,pyusb-1.2.1,8,0.00018,0.00383,1,3.305470823
evaluate,0,0.576360304,5.76360304,83,1.7,10798,evaluate-0.3.0,13,3.80E-05,0.00046,72,2.48786768
autobahn,0,0.555220871,5.55220871,83,1.7,1195,autobahn-23.1.2,17,0.000104,0.00477,24,2.417402903
googleads,0,0.769925108,7.69925108,88,1.2,8859,googleads-37.0.0,7,3.50E-05,0,63,2.966417027
deepmerge,0,0.66495816,6.6495816,68,3.2,4288,deepmerge-1.1.0,8,0.000102,0.00379,1,3.283193867
requests-cache,0,0.587670809,5.87670809,91,0.9,1638,requests-cache-1.0.1,19,0.000143,0.00564,36,2.258902697
nox,0,0.721001077,7.21001077,89,1.1,3270,nox-2022.11.21,6,4.40E-05,0.00091,10,2.77000359
mongoengine,0,0.780728663,7.80728663,86,1.4,4170,mongoengine-0.27.0,7,7.00E-05,0.00274,3,3.069095543
odfpy,0,0.63417374,6.3417374,64,3.6,1426,odfpy-1.4.1,2,3.90E-05,0.00055,2,3.313912467
jupyter-ydoc,0,0.644051039,6.44051039,85,1.5,2256,jupyter-ydoc-0.2.4,3,5.50E-05,0.00112,2,2.646836797
hatch,0,0.63175841,6.3175841,80,2,4556,hatch-1.7.0,18,7.90E-05,0.00091,61,2.772528033
pdfkit,0,0.751340945,7.51340945,67,3.3,3752,pdfkit-1.0.0,3,7.90E-05,0.00137,1,3.604469817
click-help-colors,0,0.653581377,6.53581377,79,2.1,2025,click-help-colors-0.9.1,5,5.10E-05,0.00183,2,2.87860459
crccheck,0,0.694356923,6.94356923,63,3.7,6497,crccheck-1.3.0,2,5.30E-05,0.00091,1,3.54785641
hnswlib,0,0.625238198,6.25238198,78,2.2,3873,hnswlib-0.7.0,1,3.50E-05,0,2,2.81746066
naked,0,0.809601718,8.09601718,66,3.4,535,naked-0.1.32,4,8.30E-05,0.00094,29,3.832005727
robotframework-jsonlibrary,0,0.671641247,6.71641247,61,3.9,4869,robotframework-jsonlibrary-0.5,4,3.80E-05,0.00046,23,3.538804157
sktime,0,0.575780156,5.75780156,94,0.6,6710,sktime-0.17.1,7,3.90E-05,0.00046,26,2.119267187
sqlparams,0,0.737918625,7.37918625,63,3.7,9823,sqlparams-5.1.0,1,6.20E-05,0.00048,1,3.693062083
ortools,0,0.656120218,6.56120218,97,0.3,4614,ortools-9.6.2534,9,6.20E-05,0.00187,11,2.287067393
moviepy,0,0.671870351,6.71870351,68,3.2,1881,moviepy-1.0.3,10,5.10E-05,0.00144,42,3.306234503
slacker,0,0.674742393,6.74742393,61,3.9,13176,slacker-0.14.0,2,4.50E-05,0.00048,28,3.54914131
pyautogui,0,0.748294052,7.48294052,74,2.6,2218,pyautogui-0.9.53,11,8.70E-05,0.00229,9,3.360980173
pyscreeze,0,0.776258033,7.76258033,70,3,2222,pyscreeze-0.1.28,1,4.70E-05,0.00057,1,3.587526777
anytree,0,0.761463061,7.61463061,77,2.3,1265,anytree-2.8.0,13,0.00011,0.00553,2,3.30487687
paste,0,0.72958386,7.2958386,79,2.1,8984,paste-1.7.5.1,1,4.00E-05,0.00046,1,3.1319462
halo,0,0.755382427,7.55382427,67,3.3,3243,halo-0.0.31,14,7.30E-05,0.00368,7,3.617941423
validate-email,0,0.710492295,7.10492295,61,3.9,3235,validate-email-1.3,5,6.90E-05,0.00235,1,3.66830765
ml-collections,0,0.767074014,7.67074014,70,3,6626,ml-collections-0.1.0,6,4.50E-05,0.00096,5,3.55691338
ypy-websocket,0,0.716770039,7.16770039,79,2.1,2259,ypy-websocket-0.8.2,5,4.70E-05,0.00048,5,3.089233463
plaid-python,0,0.734141695,7.34141695,88,1.2,8126,plaid-python-12.0.0,4,3.80E-05,0.00046,17,2.847138983
jupyter-server-ydoc,0,0.627052631,6.27052631,77,2.3,2255,jupyter-server-ydoc-0.8.0,4,4.30E-05,0.00063,74,2.856842103
pytweening,0,0.812711999,8.12711999,71,2.9,2223,pytweening-1.0.4,1,4.70E-05,0.00057,1,3.675706663
jupyter-server-fileid,0,0.671641247,6.71641247,67,3.3,2258,jupyter-server-fileid-0.9.0,4,4.70E-05,0.00048,67,3.338804157
editorconfig,0,0.615175815,6.15175815,70,3,9112,editorconfig-0.12.3,2,6.70E-05,0.00098,1,3.05058605
fixtures,0,0.774022454,7.74022454,74,2.6,3468,fixtures-4.0.1,3,6.60E-05,0.00103,2,3.446741513
frictionless,0,0.713074339,7.13074339,94,0.6,1626,frictionless-5.11.1,21,3.80E-05,0.00048,80,2.576914463
webtest,0,0.671641247,6.71641247,68,3.2,4841,webtest-3.0.0,5,4.20E-05,0.00094,6,3.305470823
polyline,0,0.92683997,9.2683997,79,2.1,8226,polyline-2.0.0,1,4.00E-05,0.00048,1,3.789466567
oci,0,0.733354928,7.33354928,90,1,9995,oci-2.98.0,7,3.90E-05,0.00046,14,2.77784976
rauth,0,0.595276741,5.95276741,61,3.9,3312,rauth-0.7.3,7,9.80E-05,0.00231,32,3.284255803
jsbeautifier,0,0.671641247,6.71641247,80,2,9109,jsbeautifier-1.14.7,4,5.00E-05,0.00094,3,2.905470823
clickhouse-sqlalchemy,0,0.748416767,7.48416767,82,1.8,2177,clickhouse-sqlalchemy-0.2.3,5,4.70E-05,0.00091,35,3.094722557
scikit-optimize,0,0.585938872,5.85938872,64,3.6,1602,scikit-optimize-0.9.0,11,4.60E-05,0.00185,16,3.153129573
luigi,0,0.505522647,5.05522647,91,0.9,1161,luigi-3.0.2,4,4.50E-05,0.00046,9,1.98507549
pydata-sphinx-theme,0,0.580181534,5.80181534,88,1.2,12081,pydata-sphinx-theme-0.13.3,9,3.70E-05,0.00046,53,2.333938447
googletrans,0,0.623037385,6.23037385,61,3.9,7835,googletrans-3.0.0,2,4.10E-05,0.00046,14,3.376791283
awslambdaric,0,0.640042858,6.40042858,90,1,12397,awslambdaric-2.0.4,2,5.00E-05,0.00046,2,2.466809527
google-cloud-profiler,0,0.657392911,6.57392911,79,2.1,12392,google-cloud-profiler-4.0.0,5,3.50E-05,0,67,2.891309703
clang-format,0,0.414793486,4.14793486,79,2.1,8684,clang-format-14.0.6,1,3.90E-05,0.00046,1,2.082644953
yattag,0,0.704894218,7.04894218,68,3.2,9466,yattag-1.15.1,2,4.70E-05,0.00094,1,3.41631406
hypercorn,0,0.745799687,7.45799687,80,2,919,hypercorn-0.14.3,9,5.60E-05,0.0019,9,3.152665623
crontab,0,0.789486779,7.89486779,62,3.8,9303,crontab-0.22.9,1,6.50E-05,0.00046,1,3.898289263
venusian,0,0.68258844,6.8258844,72,2.8,2975,venusian-3.0.0,3,0.000105,0.00171,1,3.208628133
httpretty,0,0.717177621,7.17177621,64,3.6,2125,httpretty-1.1.4,2,4.60E-05,0.00091,1,3.59059207
stdlib-list,0,0.709881516,7.09881516,76,2.4,9841,stdlib-list-0.8.0,1,3.70E-05,0.00046,1,3.16627172
looseversion,0,0.831780352,8.31780352,65,3.5,4342,looseversion-1.1.2,3,4.50E-05,0.00144,1,3.93926784
jupyter-contrib-nbextensions,0,0.708736527,7.08736527,74,2.6,3829,jupyter-contrib-nbextensions-0.7.0,11,3.60E-05,0.00046,74,3.229121757
robotframework-pabot,0,0.740450452,7.40450452,77,2.3,4870,robotframework-pabot-2.15.0,4,3.80E-05,0.00046,4,3.23483484
flasgger,0,0.581814652,5.81814652,83,1.7,4076,flasgger-0.5.13,5,4.20E-05,0.00046,30,2.50604884
gym,0,0.678585024,6.78585024,71,2.9,83,gym-0.26.2,114,0.00153,0.05042,5,3.228616747
ibm-cloud-sdk-core,0,0.773854637,7.73854637,85,1.5,9865,ibm-cloud-sdk-core-3.16.5,5,4.20E-05,0.00046,34,3.079515457
spacy-transformers,0,0.554498727,5.54498727,76,2.4,4356,spacy-transformers-1.1.7,6,4.10E-05,0.00048,176,2.64832909
statistics,0,0.758331329,7.58331329,72,2.8,3652,statistics-1.0.3.5,7,4.90E-05,0.00229,3,3.46110443
pyenchant,0,0.736753034,7.36753034,65,3.5,2337,pyenchant-3.2.2,3,7.90E-05,0.00137,1,3.622510113
gymnasium,0,0.515667102,5.15667102,93,0.7,359,gymnasium-0.26.3,4,3.60E-05,0.00059,4,1.952223673
easydict,0,0.654653041,6.54653041,59,4.1,1695,easydict-1.10,2,6.00E-05,0.00091,1,3.54884347
pyviz-comms,0,0.760711599,7.60711599,79,2.1,6243,pyviz-comms-2.2.1,4,5.20E-05,0.00159,2,3.23570533
simpervisor,0,0.725931714,7.25931714,73,2.7,1698,simpervisor-0.4,1,5.50E-05,0.0005,1,3.31977238
pydrive,0,0.747704527,7.47704527,61,3.9,9921,pydrive-1.3.1,5,6.90E-05,0.00091,69,3.792348423
fortnitepy,0,0.666419475,6.66419475,74,2.6,13418,fortnitepy-3.6.8,3,4.00E-05,0.00046,43,3.088064917
gnupg,0,0.589732133,5.89732133,64,3.6,5343,gnupg-2.3.1,1,3.50E-05,0,2,3.165773777
grimp,0,0.664988017,6.64988017,76,2.4,12191,grimp-2.3,1,3.50E-05,0,2,3.016626723
libsass,0,0.666341024,6.66341024,83,1.7,4184,libsass-0.22.0,3,7.00E-05,0.00137,1,2.787803413
plaster,0,0.805602846,8.05602846,76,2.4,2973,plaster-1.1.2,2,8.00E-05,0.00126,1,3.48534282
undetected-chromedriver,0,0.711254512,7.11254512,79,2.1,13466,undetected-chromedriver-3.4.6,4,3.90E-05,0.00046,42,3.070848373
ipfshttpclient,0,0.621951575,6.21951575,72,2.8,10681,ipfshttpclient-0.7.0,3,3.90E-05,0.00048,33,3.00650525
pyfcm,0,0.746546735,7.46546735,65,3.5,1246,pyfcm-1.5.4,3,6.50E-05,0.00046,28,3.655155783
mobly,0,0.726498384,7.26498384,87,1.3,8032,mobly-1.12.1,3,4.10E-05,0.00046,5,2.854994613
pytest-doctestplus,0,0.744036139,7.44036139,75,2.5,11491,pytest-doctestplus-0.12.1,4,3.80E-05,0.00046,12,3.313453797
ptvsd,0,0.562451143,5.62451143,64,3.6,1456,ptvsd-4.3.2,1,3.70E-05,0.00046,1,3.074837143
asyncache,0,0.648475634,6.48475634,83,1.7,10230,asyncache-0.3.1,2,3.70E-05,0.00046,2,2.728252113
pyactiveresource,0,0.777673525,7.77673525,60,4,6053,pyactiveresource-2.2.2,2,4.50E-05,0.00046,2,3.925578417
pyngrok,0,0.794940387,7.94940387,81,1.9,4120,pyngrok-6.0.0,4,5.90E-05,0.00139,2,3.283134623
python-semantic-release,0,0.700979631,7.00979631,90,1,3860,python-semantic-release-7.28.1,12,4.00E-05,0.00046,71,2.669932103
google-cloud-run,0,0.811894152,8.11894152,81,1.9,1775,google-cloud-run-0.7.1,4,3.50E-05,0,52,3.339647173
marisa-trie,0,0.760984632,7.60984632,82,1.8,12917,marisa-trie-0.7.8,2,0.000104,0.00048,2,3.13661544
farama-notifications,0,0.671641247,6.71641247,62,3.8,7690,farama-notifications-0.0.4,1,4.40E-05,0.00052,1,3.505470823
capstone,0,0.671641247,6.71641247,88,1.2,2928,capstone-5.0.0,2,7.00E-05,0.00098,1,2.638804157
typed-argument-parser,0,0.691677843,6.91677843,72,2.8,6313,typed-argument-parser-1.7.2,3,3.70E-05,0.00046,5,3.238926143
flask-testing,0,0.738015415,7.38015415,60,4,7963,flask-testing-0.8.1,2,3.60E-05,0.00048,11,3.793384717
xdg,0,0.724557075,7.24557075,71,2.9,248,xdg-5.1.1,3,5.40E-05,0.00137,1,3.381856917
django-autocomplete-light,0,0.69239186,6.9239186,82,1.8,6931,django-autocomplete-light-3.9.4,3,4.90E-05,0.00094,2,2.907972867
accessible-pygments,0,0.683862722,6.83862722,68,3.2,11580,accessible-pygments-0.0.4,2,3.90E-05,0.00048,2,3.346209073
pymodbus,0,0.639758557,6.39758557,85,1.5,3977,pymodbus-3.2.2,4,8.00E-05,0.00139,2,2.632528523
nextcord,0,0.518066187,5.18066187,90,1,3703,nextcord-2.2.0,3,3.70E-05,0.00046,27,2.060220623
sphinx-gallery,0,0.638823712,6.38823712,81,1.9,2843,sphinx-gallery-0.13.0,4,4.50E-05,0.00137,48,2.762745707
djangorestframework-camel-case,0,0.753477442,7.53477442,72,2.8,8568,djangorestframework-camel-case-1.4.2,1,4.50E-05,0.00046,1,3.444924807
wikipedia,0,0.68507862,6.8507862,61,3.9,175,wikipedia-1.4.0,4,4.60E-05,0.00091,31,3.5835954
linear-operator,0,0.745780557,7.45780557,84,1.6,1008,linear-operator-0.4.0,4,6.40E-05,0.00057,65,3.019268523
apeye-core,0,0.684121949,6.84121949,68,3.2,11129,apeye-core-1.1.2,3,4.30E-05,0.00048,5,3.347073163
sphinx-click,0,0.677831262,6.77831262,78,2.2,1400,sphinx-click-4.4.0,4,4.10E-05,0.00048,49,2.992770873
deap,0,0.747553457,7.47553457,80,2,8212,deap-1.3.3,4,7.20E-05,0.00137,2,3.158511523
hyperpyyaml,0,0.83650795,8.3650795,76,2.4,9367,hyperpyyaml-1.2.0,2,3.50E-05,0,4,3.588359833
httpie-edgegrid,0,0.77332306,7.7332306,75,2.5,4127,httpie-edgegrid-2.1.1,3,3.50E-05,0,55,3.411076867
gptcache,0,0.671641247,6.71641247,85,1.5,2307,gptcache-0.1.11,4,3.80E-05,0.00048,50,2.738804157
shodan,0,0.67806785,6.7806785,80,2,10215,shodan-1.28.0,6,3.60E-05,0.00046,32,2.926892833
quart,0,0.723243815,7.23243815,87,1.3,917,quart-0.18.4,10,6.50E-05,0.00094,20,2.84414605
kaggle,0,0.754869091,7.54869091,86,1.4,9225,kaggle-1.5.13,9,5.50E-05,0.00091,34,2.98289697
tracerite,0,0.671641247,6.71641247,63,3.7,6222,tracerite-1.1.0,2,3.90E-05,0.0005,2,3.47213749
pandoc,0,0.673691053,6.73691053,62,3.8,5699,pandoc-2.3,6,5.50E-05,0.00183,3,3.51230351
feature-engine,0,0.742634461,7.42634461,82,1.8,5738,feature-engine-1.6.0,6,3.80E-05,0.00046,31,3.075448203
copier,0,0.723448927,7.23448927,85,1.5,9398,copier-2.3.3,4,4.10E-05,0.00046,7,2.911496423
jaxtyping,0,0.794406865,7.94406865,85,1.5,4340,jaxtyping-0.2.15,9,6.10E-05,0.0024,5,3.148022883
google-search-results,0,0.780160158,7.80160158,74,2.6,2698,google-search-results-2.4.2,1,3.50E-05,0,28,3.467200527
vobject,0,0.674890024,6.74890024,60,4,4299,vobject-0.9.6.1,3,7.40E-05,0.00091,4,3.582966747
dbus-fast,0,0.642201275,6.42201275,76,2.4,3349,dbus-fast-1.84.2,4,9.60E-05,0.00155,2,2.940670917
ebooklib,0,0.613535185,6.13535185,72,2.8,6400,ebooklib-0.18,5,6.90E-05,0.00094,4,2.978450617
python-whois,0,0.739410472,7.39410472,60,4,2559,python-whois-0.8.0,4,4.00E-05,0.00137,2,3.798034907
zmq,0,0.616716589,6.16716589,69,3.1,7774,zmq-0.0.0,2,3.70E-05,0.00048,2,3.089055297
clvm-tools-rs,0,0.63244418,6.3244418,76,2.4,5031,clvm-tools-rs-0.1.30,2,5.80E-05,0.00094,1,2.908147267
events,0,0.651184651,6.51184651,74,2.6,9565,events-0.4,4,5.80E-05,0.00183,1,3.03728217
skyfield,0,0.668021122,6.68021122,65,3.5,5387,skyfield-1.46,8,6.90E-05,0.00139,6,3.39340374
pyshorteners,0,0.75931611,7.5931611,60,4,8889,pyshorteners-1.0.1,2,4.20E-05,0.00046,28,3.864387033
pytools,0,0.812442757,8.12442757,77,2.3,8848,pytools-2022.1.14,14,0.00019,0.00596,3,3.47480919
impacket,0,0.833352061,8.33352061,88,1.2,135,impacket-0.10.0,10,4.20E-05,0.00046,26,3.177840203
scikit-surprise,0,0.747884945,7.47884945,65,3.5,11052,scikit-surprise-1.1.3,4,3.90E-05,0.00046,10,3.659616483
gluonts,0,0.567195481,5.67195481,87,1.3,10978,gluonts-0.12.6,6,3.50E-05,0,24,2.323984937
graphql-server-core,0,0.765123844,7.65123844,64,3.6,5148,graphql-server-core-1.2.0,3,5.50E-05,0.0005,5,3.750412813
hera,0,0.831976837,8.31976837,87,1.3,3248,hera-5.1.3,2,3.50E-05,0,37,3.206589457
hvplot,0,0.601694916,6.01694916,79,2.1,7761,hvplot-0.8.3,8,3.50E-05,0,64,2.70564972
textual,0,0.645770809,6.45770809,90,1,1320,textual-0.1.18,5,8.20E-05,0.00187,4,2.485902697
spglib,0,0.630772396,6.30772396,84,1.6,9139,spglib-2.0.2,4,4.50E-05,0.00148,2,2.635907987
flex,0,0.7439606,7.439606,60,4,4873,flex-6.14.1,9,3.80E-05,0.00048,35,3.813202
chameleon,0,0.720923782,7.20923782,81,1.9,2968,chameleon-4.0.0,3,4.80E-05,0.00146,1,3.036412607
django-haystack,0,0.688572416,6.88572416,74,2.6,438,django-haystack-3.2.1,2,4.50E-05,0.00046,5,3.161908053
posix-ipc,0,0.797829208,7.97829208,65,3.5,3958,posix-ipc-1.1.1,1,5.00E-05,0.00046,1,3.82609736
traceml,0,0.646818268,6.46818268,75,2.5,6973,traceml-1.0.8,3,7.20E-05,0.00142,1,2.989394227
datatile,0,0.856778149,8.56778149,66,3.4,6974,datatile-1.0.3,2,3.70E-05,0.00048,2,3.989260497
simpy,0,0.717180499,7.17180499,74,2.6,6517,simpy-4.0.1,2,4.70E-05,0.00091,1,3.25726833
recordclass,0,0.671641247,6.71641247,70,3,3348,recordclass-0.18.3,1,4.00E-05,0.00046,1,3.238804157
pymediainfo,0,0.76920818,7.6920818,65,3.5,10993,pymediainfo-6.0.1,1,4.50E-05,0.00046,1,3.730693933
flask-graphql,0,0.774780683,7.74780683,61,3.9,5147,flask-graphql-2.0.1,5,7.10E-05,0.00091,16,3.882602277
uhashring,0,0.716611056,7.16611056,65,3.5,8648,uhashring-2.3,1,5.00E-05,0.0005,1,3.555370187
sphinxcontrib-napoleon,0,0.493103644,4.93103644,72,2.8,1621,sphinxcontrib-napoleon-0.7,4,6.40E-05,0.00098,3,2.577012147
pilkit,0,0.632809069,6.32809069,78,2.2,5858,pilkit-2.0,1,4.30E-05,0.00048,1,2.842696897
anndata,0,0.619064236,6.19064236,87,1.3,9652,anndata-0.9.1,7,3.80E-05,0.00046,19,2.496880787
moz-sql-parser,0,0.61673699,6.1673699,60,4,10604,moz-sql-parser-4.40.21126,4,4.20E-05,0.00046,6,3.3891233
internetarchive,0,0.59202748,5.9202748,82,1.8,5934,internetarchive-3.4.0,8,4.60E-05,0.00091,34,2.573424933
asyncua,0,0.706856141,7.06856141,85,1.5,3976,asyncua-1.0.2,7,3.80E-05,0.00046,12,2.856187137
laspy,0,0.590745689,5.90745689,84,1.6,8224,laspy-2.4.1,2,4.50E-05,0.00046,2,2.50248563
sudachidict-full,0,0.70748233,7.0748233,77,2.3,10594,sudachidict-full-20210608,2,4.20E-05,0.00046,5,3.1249411
pymoo,0,0.671641247,6.71641247,68,3.2,7466,pymoo-0.6.0.1,9,3.90E-05,0.00046,42,3.305470823
clint,0,0.597938569,5.97938569,60,4,78,clint-0.5.1,8,9.70E-05,0.00324,2,3.326461897
googlesearch-python,0,0.67852155,6.7852155,66,3.4,782,googlesearch-python-1.2.3,2,3.50E-05,0,31,3.395071833
stem,0,0.671641247,6.71641247,78,2.2,9597,stem-1.8.1,2,6.20E-05,0.00094,1,2.97213749
contextily,0,0.760495787,7.60495787,81,1.9,2317,contextily-1.3.0,10,4.20E-05,0.00091,69,3.16831929
pingouin,0,0.74656162,7.4656162,74,2.6,3765,pingouin-0.5.3,11,3.90E-05,0.00046,134,3.3552054
feedgen,0,0.671641247,6.71641247,61,3.9,2865,feedgen-0.9.0,5,4.40E-05,0.00137,5,3.538804157
zodb,0,0.644022088,6.44022088,70,3,1923,zodb-5.8.0,20,9.40E-05,0.00573,13,3.146740293
networkit,0,0.671641247,6.71641247,80,2,13186,networkit-10.1,3,3.90E-05,0.00046,9,2.905470823
grpc-requests,0,0.667912832,6.67912832,73,2.7,12451,grpc-requests-0.1.10,5,3.50E-05,0,51,3.126376107
vispy,0,0.583613367,5.83613367,93,0.7,1130,vispy-0.12.2,10,5.90E-05,0.00235,6,2.178711223
psygnal,0,0.787258229,7.87258229,76,2.4,6270,psygnal-0.9.0,4,4.50E-05,0.00096,3,3.424194097
jsonrpcclient,0,0.77197648,7.7197648,68,3.2,10348,jsonrpcclient-4.0.3,1,4.50E-05,0.00046,1,3.6399216
hatch-nodejs-version,0,0.6627666,6.627666,76,2.4,11148,hatch-nodejs-version-0.3.1,1,3.50E-05,0,8,3.009222
pyld,0,0.763935796,7.63935796,67,3.3,1781,pyld-2.0.3,4,4.00E-05,0.0005,4,3.646452653
dgl,0,0.633824364,6.33824364,85,1.5,5313,dgl-1.0.1,7,4.10E-05,0.00046,65,2.61274788
keystonemiddleware,0,0.671641247,6.71641247,85,1.5,13108,keystonemiddleware-10.2.0,15,3.60E-05,0.00046,65,2.738804157
gpy,0,0.590372152,5.90372152,82,1.8,3572,gpy-1.10.0,13,7.00E-05,0.00368,13,2.567907173
python-barbicanclient,0,0.558923516,5.58923516,78,2.2,5592,python-barbicanclient-5.5.0,8,5.00E-05,0.00046,66,2.59641172
findlibs,0,0.66309125,6.6309125,65,3.5,10916,findlibs-0.0.2,1,4.30E-05,0.0005,1,3.376970833
pyasn,0,0.774367131,7.74367131,76,2.4,141,pyasn1-0.4.8,37,0.001454,0.02102,1,3.38122377
eccodes,0,0.629899084,6.29899084,76,2.4,10915,eccodes-1.5.2,7,4.50E-05,0.00098,8,2.899663613
nipype,0,0.763823413,7.63823413,80,2,7610,nipype-1.8.3,16,4.00E-05,0.00046,75,3.21274471
docopt-ng,0,0.744474024,7.44474024,82,1.8,8991,docopt-ng-0.8.1,1,4.80E-05,0.00048,1,3.08158008
hacking,0,0.583187637,5.83187637,84,1.6,7854,hacking-5.0.0,1,3.50E-05,0,5,2.477292123
openslide-python,0,0.790497792,7.90497792,79,2.1,2053,openslide-python-1.2.0,7,5.40E-05,0.00231,3,3.33499264
ics,0,0.742569421,7.42569421,71,2.9,2468,ics-0.7.2,6,4.20E-05,0.00046,7,3.44189807
xblock,0,0.648798271,6.48798271,72,2.8,10075,xblock-1.6.2,11,0.000104,0.00137,13,3.095994237
superqt,0,0.699630808,6.99630808,84,1.6,6269,superqt-0.4.1,6,4.20E-05,0.00096,5,2.865436027
spacy-lookups-data,0,0.556411358,5.56411358,71,2.9,6705,spacy-lookups-data-1.0.3,2,4.10E-05,0.00046,2,2.821371193
hdijupyterutils,0,0.625086798,6.25086798,82,1.8,5607,hdijupyterutils-0.20.5,7,3.50E-05,0,178,2.68362266
quantities,0,0.73627472,7.3627472,71,2.9,5670,quantities-0.14.1,5,5.50E-05,0.00196,2,3.420915733
web-fragments,0,0.691291571,6.91291571,78,2.2,10076,web-fragments-2.0.0,1,4.60E-05,0.00052,1,3.03763857
polyglot,0,0.755000573,7.55000573,64,3.6,10300,polyglot-16.7.4,1,3.80E-05,0.00046,1,3.716668577
pyopencl,0,0.661513932,6.61513932,79,2.1,10346,pyopencl-2022.3.1,7,4.80E-05,0.00137,6,2.90504644
python-intercom,0,0.75931312,7.5931312,58,4.2,12077,python-intercom-3.1.0,6,4.50E-05,0.00046,31,3.931043733
guessit,0,0.752072344,7.52072344,77,2.3,5185,guessit-3.7.1,4,4.20E-05,0.00046,6,3.27357448
lazy-imports,0,0.710952036,7.10952036,68,3.2,7409,lazy-imports-0.3.1,1,4.20E-05,0.00046,1,3.436506787
django-tastypie,0,0.692087643,6.92087643,90,1,9092,django-tastypie-0.14.5,3,3.80E-05,0.00046,5,2.640292143
eel,0,0.627951552,6.27951552,68,3.2,10722,eel-0.16.0,6,3.90E-05,0.00046,12,3.159838507
httpbin,0,0.578815096,5.78815096,84,1.6,3689,httpbin-0.7.0,9,4.50E-05,0.00046,21,2.462716987
timing-asgi,0,0.671641247,6.71641247,71,2.9,10781,timing-asgi-0.3.0,2,3.80E-05,0.00046,2,3.205470823
python-gettext,0,0.810067186,8.10067186,62,3.8,2240,python-gettext-5.0,1,4.10E-05,0.00064,1,3.96689062
