Id,Label,Degree,Pageranks,Eigencentrality
7796,hpo-similarity-0.5.3,1,0.000035,0.00000
7797,grabserial-2.0.4,1,0.000035,0.00000
7798,healthcheck-decorator-0.1.1,1,0.000035,0.00000
7799,abgleich-0.0.8,4,0.000035,0.00000
7800,glacier-rsync-0.3.6,1,0.000035,0.00000
7801,gsc-2.0.3,4,0.000035,0.00000
7802,typer-0.1.1,3,0.000072,0.00091
7803,acclaim-badges-0.1.0,3,0.000035,0.00000
7804,django-encrypted-fields-1.1.2,3,0.000045,0.00046
7805,django-model-utils-3.1.2,2,0.000045,0.00046
7806,django-1.10.8,3,0.000102,0.00142
7807,python-keyczar-0.716,3,0.000054,0.00048
7808,huaweicloudsdkgaussdbforopengauss-3.1.36,1,0.000035,0.00000
7809,h5sparse-tensor-0.2.2,4,0.000035,0.00000
7810,https-everywhere-0.2.2,4,0.000035,0.00000
7811,logging-helper-1.9.0,5,0.000042,0.00046
7812,better-exceptions-0.3.3,1,0.000044,0.00048
7813,logging-tree-1.9,1,0.000044,0.00048
7814,hdp-toolchain-0.8.8.6.post1,5,0.000035,0.00000
7815,python-liquid-1.8.1,3,0.000041,0.00046
7816,google-cloud-pubsublite-1.8.1,5,0.000035,0.00000
7817,overrides-6.5.0,1,0.000041,0.00046
7818,hangouts-helper-19.12.0,3,0.000035,0.00000
7819,hanzidentifier-preview-1.1.0,1,0.000035,0.00000
7820,zhon-1.1.5,2,0.000094,0.00091
7821,gossipcat-0.3.29,6,0.000035,0.00000
7822,google-cloud-datacatalog-3.12.0,4,0.000035,0.00000
7823,healthcareai-1.0,8,0.000035,0.00000
7824,gym-buy-high-sell-low-0.2.1,2,0.000035,0.00000
7825,hlda-0.3.1,1,0.000035,0.00000
7826,gputils-1.0.6,2,0.000035,0.00000
7827,hdrpy-0.3.3,1,0.000035,0.00000
7828,hookcheck-1.0.0,1,0.000035,0.00000
7829,guardrail-0.1.1,1,0.000035,0.00000
7830,globalpayments-api-1.0.5,6,0.000035,0.00000
7831,http-prep-0.0.6,1,0.000035,0.00000
7832,prepr-0.0.7,1,0.000065,0.00046
7833,hss-0.0.4,1,0.000035,0.00000
7834,hierarch-1.1.3,4,0.000035,0.00000
7835,googletrans-3.0.0,2,0.000041,0.00046
7836,httpx-0.13.3,9,0.000108,0.00096
7837,hstspreload-2023.1.1,1,0.000048,0.00050
7838,httpcore-0.9.1,4,0.000048,0.00050
7839,groupdocs-conversion-cloud-23.4,4,0.000035,0.00000
7840,http-rx-0.5.0,7,0.000035,0.00000
7841,coverage-5.0.3,3,0.000054,0.00139
7842,goodreads-quotes-0.1.0,3,0.000035,0.00000
7843,gtranspy-0.0.12,1,0.000035,0.00000
7844,gsconfig-py3-1.0.8,1,0.000035,0.00000
7845,graphite-dashboardcli-0.1.1,1,0.000035,0.00000
7846,greenletio-0.10.0,1,0.000035,0.00000
7847,git-smart-clone-0.1.2,2,0.000035,0.00000
7848,git-url-parse-1.2.2,2,0.000050,0.00046
7849,googkit-0.2.0,1,0.000035,0.00000
7850,closure-linter-2.3.13,2,0.000065,0.00046
7851,googlefinance-get-0.4.9,2,0.000035,0.00000
7852,golden-frame-1.0.51,3,0.000035,0.00000
7853,hub-cep-0.0.19,2,0.000035,0.00000
7854,hacking-5.0.0,1,0.000035,0.00000
7855,pyflakes-2.4.0,4,0.000144,0.00224
7856,hikari-toolbox-0.1.5,1,0.000035,0.00000
7857,google-utils-1.0.3,2,0.000035,0.00000
7858,hierts-0.3,4,0.000035,0.00000
7859,git-workout-0.0.0,2,0.000035,0.00000
7860,gitpython-2.1.15,2,0.000050,0.00046
7861,histo-patch-0.95,9,0.000035,0.00000
7862,imagecodecs-2023.3.16,6,0.000049,0.00183
7863,pyclipper-1.3.0.post4,3,0.000099,0.00144
7864,tripy-1.0.0,1,0.000038,0.00046
7865,he6-cres-spec-sims-0.1.5,7,0.000035,0.00000
7866,huaweicloudsdkccm-3.1.36,1,0.000035,0.00000
7867,glumpy-1.2.0,3,0.000035,0.00000
7868,triangle-20220202,2,0.000045,0.00046
7869,greendns-0.9.14,2,0.000035,0.00000
7870,dnslib-0.9.23,1,0.000050,0.00046
7871,gmailify-1.0.0,2,0.000035,0.00000
7872,hwformatter-0.4,1,0.000035,0.00000
7873,pypdf-3.8.0,2,0.000066,0.00091
7874,heritage-0.1.1,2,0.000035,0.00000
7875,hypchat-0.21,4,0.000065,0.00046
7876,google-cloud-filestore-1.6.0,4,0.000035,0.00000
7877,hab-0.12.0,8,0.000035,0.00000
7878,hycli-0.6.0,15,0.000035,0.00000
7879,fpdf-1.7.2,2,0.000047,0.00091
7880,xlsxwriter-1.4.5,2,0.000052,0.00091
7881,hacker-news-2.1.4,1,0.000035,0.00000
7882,google-ngram-api-1.2,2,0.000035,0.00000
7883,helpus-0.0.1,2,0.000035,0.00000
7884,stringify-0.1.1,1,0.000050,0.00046
7885,hermes-0.3.0,1,0.000035,0.00000
7886,hubspace-1.1.2,1,0.000035,0.00000
7887,gym-rat-runner-0.1.6,5,0.000035,0.00000
7888,gotext-0.9.5,1,0.000035,0.00000
7889,textract-plus-0.1b0,13,0.000065,0.00046
7890,argcomplete-1.10.3,1,0.000039,0.00048
7891,beautifulsoup4-4.8.2,4,0.000045,0.00094
7892,docx2python-2.6.0,2,0.000039,0.00048
7893,docx2txt-0.8,2,0.000054,0.00094
7894,extract-msg-0.29.0,6,0.000039,0.00048
7895,pdfminer-six-20191110,5,0.000039,0.00048
7896,python-pptx-0.6.21,4,0.000039,0.00048
7897,speechrecognition-3.8.1,1,0.000039,0.00048
7898,compressed-rtf-1.0.6,1,0.000042,0.00048
7899,ebcdic-1.1.1,1,0.000042,0.00048
7900,imapclient-2.1.0,2,0.000042,0.00048
7901,hipchat-notifications-0.4.1,1,0.000035,0.00000
7902,gre-0.1.5,3,0.000035,0.00000
7903,hiutils-0.2.2,4,0.000035,0.00000
7904,gns3-webclient-pack-1.0.0b4,1,0.000035,0.00000
7905,hcoop-meetbot-0.6.4,7,0.000035,0.00000
7906,limnoria-2021.11.20,1,0.000039,0.00046
7907,gpxity-1.7.2,4,0.000035,0.00000
7908,homematicip-1.0.14,6,0.000035,0.00000
7909,harvest-api-0.4.0,1,0.000035,0.00000
7910,gridview-0.1.5,1,0.000035,0.00000
7911,huaweicloudsdkcse-3.1.36,1,0.000035,0.00000
7912,acapelladb-0.3.8,2,0.000035,0.00000
7913,requests-2.20.0,8,0.000090,0.00185
7914,gp-recipe-phantomjs-2.0.0.0,4,0.000035,0.00000
7915,abstractqueue-2.0.0,2,0.000035,0.00000
7916,google-drive-api-0.0.4,1,0.000035,0.00000
7917,htpasswd-2.3,1,0.000035,0.00000
7918,h2o-pysparkling-2-2-3.36.1.5-1,3,0.000035,0.00000
7919,gizeh-0.1.11,2,0.000035,0.00000
7920,cairocffi-1.5.0,2,0.000050,0.00046
7921,hightea-plotting-0.3.5,5,0.000035,0.00000
7922,gpssnrpy-0.0.3,4,0.000035,0.00000
7923,httpie-credential-store-3.0.0,2,0.000035,0.00000
7924,gl-enhancer-1.0.4,4,0.000035,0.00000
7925,flask-negotiate-0.1.0,2,0.000042,0.00046
7926,gspreadplus-0.4.4,2,0.000035,0.00000
7927,hypothesis-pytest-0.19.0,2,0.000035,0.00000
7928,hostray-0.7.5.1,7,0.000035,0.00000
7929,html2md-0.1.7,1,0.000035,0.00000
7930,htm-0.1.1,1,0.000035,0.00000
7931,tagged-0.0.2,1,0.000065,0.00046
7932,hfapi-0.1b0,3,0.000035,0.00000
7933,honestybox-measurement-1.1.0,8,0.000035,0.00000
7934,speedtest-cli-2.1.3,3,0.000053,0.00137
7935,validators-0.13.0,3,0.000039,0.00046
7936,youtube-dl-2020.12.31,1,0.000039,0.00046
7937,hockey-scraper-1.38.2,6,0.000035,0.00000
7938,halogen-1.7.0,5,0.000035,0.00000
7939,globalfirepower-scraper-0.2.1,7,0.000035,0.00000
7940,aiocfscrape-1.0.0,3,0.000039,0.00046
7941,cloudscraper-1.2.60,4,0.000039,0.00046
7942,lxml-4.8.0,2,0.000049,0.00091
7943,hexafonter-0.1.2,1,0.000035,0.00000
7944,hmac-authentication-1.0.0,1,0.000035,0.00000
7945,graphene-django-subscriptions-0.0.9,3,0.000035,0.00000
7946,channels-api-0.4.1,4,0.000045,0.00046
7947,channels-1.1.1,4,0.000048,0.00048
7948,daphne-4.0.0,4,0.000048,0.00048
7949,gtrending-0.4.0,1,0.000035,0.00000
7950,hci-protocol-0.0.5,1,0.000035,0.00000
7951,haruka-bot-1.5.3.post2,12,0.000035,0.00000
7952,bilireq-0.2.4,5,0.000037,0.00046
7953,tortoise-orm-0.19.3,6,0.000037,0.00046
7954,aiosqlite-0.17.0,2,0.000041,0.00048
7955,pypika-tortoise-0.1.6,1,0.000041,0.00048
7956,heic-to-jpg-0.1.8,1,0.000035,0.00000
7957,abilian-crm-core-0.1.28,7,0.000035,0.00000
7958,abilian-core-0.10.40,41,0.000039,0.00046
7959,more-itertools-5.0.0,2,0.000039,0.00046
7960,flask-assets-2.0,5,0.000046,0.00094
7961,flask-babel-2.0.0,8,0.000037,0.00096
7962,flask-debugtoolbar-0.13.1,5,0.000036,0.00048
7963,flask-testing-0.8.1,2,0.000036,0.00048
7964,python-deprecated-1.1.0,1,0.000036,0.00048
7965,wtforms-alchemy-0.18.0,8,0.000036,0.00094
7966,webassets-2.0,1,0.000048,0.00050
7967,grad-cam-1.4.6,9,0.000035,0.00000
7968,ttach-0.0.3,1,0.000038,0.00046
7969,hi-lasso-1.0.6,2,0.000035,0.00000
7970,http-copy-1.0.1,2,0.000035,0.00000
7971,graphgym-0.4.0,8,0.000035,0.00000
7972,deepsnap-0.2.1,4,0.000039,0.00046
7973,ogb-1.3.6,9,0.000039,0.00046
7974,torch-geometric-2.3.0,12,0.000071,0.00183
7975,yacs-0.1.8,3,0.000041,0.00091
7976,hickleable-0.1.1,2,0.000035,0.00000
7977,hickle-5.0.2,3,0.000050,0.00046
7978,graphene-django-crud-2.0.0,3,0.000035,0.00000
7979,herodote-auth-0.0.1.dev22,2,0.000035,0.00000
7980,hepdata-converter-ws-0.2.0,3,0.000035,0.00000
7981,hepdata-converter-0.2.3,3,0.000045,0.00046
7982,sentry-sdk-0.15.1,5,0.000045,0.00046
7983,helper-functions-007-0.1,2,0.000035,0.00000
7984,gutter-django-0.1.13,4,0.000035,0.00000
7985,nexus-0.3.1,1,0.000042,0.00046
7986,glasspy-0.4.0,5,0.000035,0.00000
7987,chemparse-0.1.2,1,0.000041,0.00046
7988,scikit-learn-1.2.0,5,0.000041,0.00046
7989,huaweicloudsdkeip-3.1.36,1,0.000035,0.00000
7990,histogram-py-0.1.2,2,0.000035,0.00000
7991,highdicom-0.21.0,4,0.000035,0.00000
7992,pillow-jpls-1.2.0,2,0.000042,0.00046
7993,histographer-analysis-1.0.1,6,0.000035,0.00000
7994,cytomine-python-client-2.3.4,11,0.000040,0.00046
7995,6estates-idp-0.1.4,1,0.000035,0.00000
7996,htmls-3.0.0,3,0.000035,0.00000
7997,abstract-python-email-validation-1.0.0,9,0.000035,0.00000
7998,iai-gxipy-2.0.2105.9261,1,0.000035,0.00000
7999,hug-explainable-0.2.1,1,0.000035,0.00000
8000,glycompare-1.0.3,11,0.000035,0.00000
8001,glypy-0.12.4,3,0.000038,0.00046
8002,ndex-3.0.11.23,5,0.000038,0.00046
8003,global-lru-cache-1.0,2,0.000035,0.00000
8004,hugo-0.5.2,1,0.000035,0.00000
8005,hstk-4.6.6.0,2,0.000035,0.00000
8006,goenrich-1.12,4,0.000035,0.00000
8007,histastro-0.0.3,2,0.000035,0.00000
8008,fortranformat-1.2.2,2,0.000052,0.00091
8009,handwritten-image-0.1.1,2,0.000035,0.00000
8010,honeygain-py-1.3.0,2,0.000035,0.00000
8011,hebi-py-2.7.1,1,0.000035,0.00000
8012,gpsdio-density-0.2,5,0.000035,0.00000
8013,gpplot-0.5.0,6,0.000035,0.00000
8014,adjusttext-0.8,3,0.000040,0.00046
8015,hapiplotserver-0.1.4,9,0.000035,0.00000
8016,gunicorn-19.9.0,1,0.000038,0.00046
8017,grigora-0.0.3,1,0.000035,0.00000
8018,graphs-0.1.3,5,0.000035,0.00000
8019,gym-chess-0.1.1,2,0.000035,0.00000
8020,gym-0.17.3,7,0.000065,0.00137
8021,python-chess-0.31.4,1,0.000050,0.00046
8022,pyglet-1.5.0,2,0.000049,0.00052
8023,gmcache-1.0.4,2,0.000035,0.00000
8024,gm-3.0.153,5,0.000050,0.00046
8025,hikari-tanchi-1.3.6,1,0.000035,0.00000
8026,grpc-google-longrunning-v2-0.8.1,3,0.000035,0.00000
8027,gotenshita-2.2.4,6,0.000035,0.00000
8028,gnm-1.0.4,1,0.000035,0.00000
8029,grid-toolkit-1.0.10,6,0.000035,0.00000
8030,hivemind-webchat-0.2.2,1,0.000035,0.00000
8031,home-assistant-chip-repl-2023.4.0,5,0.000035,0.00000
8032,mobly-1.12.1,3,0.000041,0.00046
8033,hiddeneye-reborn-0.0a1.dev36,3,0.000035,0.00000
8034,pywebcopy-7.0.2,6,0.000045,0.00046
8035,hadolintw-1.2.1,1,0.000035,0.00000
8036,hassapi-0.1.1,1,0.000035,0.00000
8037,htmldiff2-0.1.1,2,0.000035,0.00000
8038,halwa-0.1.9,3,0.000035,0.00000
8039,gordo-5.0.0,14,0.000035,0.00000
8040,hassdevice-0.1.4,1,0.000035,0.00000
8041,howto-cli-0.0.5,2,0.000035,0.00000
8042,rich-10.1.0,5,0.000050,0.00046
8043,holidata-2022.11.0,3,0.000035,0.00000
8044,hcm-0.14,1,0.000035,0.00000
8045,hassmpris-0.1.17,5,0.000041,0.00046
8046,pskca-0.1.11,3,0.000049,0.00096
8047,hookit-0.9.3,3,0.000035,0.00000
8048,gym-d2d-0.0.3,2,0.000035,0.00000
8049,hopak-0.5.1,2,0.000035,0.00000
8050,gradle-profiler-pttest-0.0.4,3,0.000035,0.00000
8051,pingouin-0.3.8,11,0.000045,0.00046
8052,rich-9.6.1,5,0.000045,0.00046
8053,hpo-downloader-1.1.0,3,0.000035,0.00000
8054,encodeproject-1.0.28,6,0.000045,0.00046
8055,cache-decorator-2.1.13,8,0.000048,0.00146
8056,compress-json-1.0.8,4,0.000062,0.00151
8057,deflate-dict-1.0.11,3,0.000062,0.00103
8058,dict-hash-1.1.29,4,0.000045,0.00100
8059,support-developer-1.0.5,8,0.000283,0.00398
8060,gloxon-oauth-0.1.0,1,0.000035,0.00000
8061,glem-1.3.0,1,0.000035,0.00000
8062,clam-3.2.5,8,0.000065,0.00046
8063,grpc-cloud-vision-v1-0.8.0,3,0.000035,0.00000
8064,haproxytool-0.5.7,3,0.000035,0.00000
8065,hicli-2.0.0,2,0.000035,0.00000
8066,hmrc-1.1.3,12,0.000035,0.00000
8067,here-location-services-0.4.0,6,0.000035,0.00000
8068,flexpolyline-0.1.0,1,0.000040,0.00046
8069,gpx-converter-2.1.0,3,0.000035,0.00000
8070,grablib-0.8,4,0.000037,0.00046
8071,hark-lang-0.5.1,18,0.000035,0.00000
8072,coloredlogs-14.3,2,0.000037,0.00046
8073,deterministic-zip-0.1,1,0.000037,0.00046
8074,graphviz-0.13.2,1,0.000037,0.00046
8075,parsy-1.4.0,1,0.000037,0.00046
8076,sly-0.4,1,0.000037,0.00046
8077,yaspin-0.17.0,1,0.000037,0.00046
8078,aat-analysis-0.0.7,7,0.000035,0.00000
8079,huaweicloudsdkcss-3.1.36,1,0.000035,0.00000
8080,gpucompare-1.0.0,2,0.000035,0.00000
8081,gspreadsheet-0.4.0,1,0.000035,0.00000
8082,hera-opm-1.2.1,1,0.000035,0.00000
8083,hallo-eltern-cli-1.1.0,1,0.000035,0.00000
8084,httpshare-1.0.9,4,0.000035,0.00000
8085,qrcode-6.1,2,0.000042,0.00046
8086,helli2-0.1.5,2,0.000035,0.00000
8087,greyupnp-0.3,3,0.000035,0.00000
8088,crookbook-0.0.10,2,0.000045,0.00046
8089,accounting-vasco-0.1.1,2,0.000035,0.00000
8090,iso3166-2.1.1,3,0.000087,0.00142
8091,i-2.1.0,4,0.000035,0.00000
8092,hostsmgr-0.2.5,1,0.000035,0.00000
8093,hroch-1.2.2,2,0.000035,0.00000
8094,ablinfer-1.2.3,2,0.000035,0.00000
8095,httpfingerprint-0.1,1,0.000035,0.00000
8096,google-endpoints-api-management-tbafork-2.0.0.dev1,11,0.000035,0.00000
8097,achilles-0.0.196,5,0.000035,0.00000
8098,htmlatex-0.1.0,1,0.000035,0.00000
8099,hadmin-1.1.4,1,0.000035,0.00000
8100,gradpy-1.0.0,1,0.000035,0.00000
8101,abna-0.3,3,0.000035,0.00000
8102,gwapi-genwch-0.0.4,2,0.000035,0.00000
8103,httpx-file-0.0.1.dev0,1,0.000035,0.00000
8104,helm-charts-1.0.16,3,0.000035,0.00000
8105,haoutils-0.3,2,0.000035,0.00000
8106,hemekg-0.0.1,1,0.000035,0.00000
8107,pybel-0.15.5,19,0.000065,0.00046
8108,bioregistry-0.8.11,8,0.000038,0.00048
8109,pystow-0.5.0,6,0.000048,0.00146
8110,curies-0.5.3,4,0.000045,0.00098
8111,more-click-0.1.2,3,0.000045,0.00098
8112,pytrie-0.4.0,2,0.000054,0.00050
8113,glue-wwt-0.6.1,6,0.000035,0.00000
8114,pywwt-0.19.0,18,0.000040,0.00046
8115,toasty-0.18.1,9,0.000037,0.00048
8116,wwt-data-formats-0.16.1,4,0.000041,0.00096
8117,hexdragon-0.0.7,1,0.000035,0.00000
8118,greenhack-0.1.15,1,0.000035,0.00000
8119,gprofiler-1.2.2,3,0.000041,0.00046
8120,gridslice-1.0.0,1,0.000035,0.00000
8121,gnocchi-nagios-1.1.1,10,0.000035,0.00000
8122,cotyledon-1.7.3,2,0.000038,0.00046
8123,oslo-cache-3.3.1,7,0.000040,0.00094
8124,hub-kinesis-1.0.20,2,0.000035,0.00000
8125,gsheets-plaid-0.4.3,10,0.000035,0.00000
8126,plaid-python-12.0.0,4,0.000038,0.00046
8127,nulltype-2.3.1,1,0.000046,0.00048
8128,gr-cli-0.4.0,5,0.000035,0.00000
8129,humanize-3.14.0,2,0.000048,0.00091
8130,hqchart-1.0.60,4,0.000035,0.00000
8131,hqchartpy2-1.0.13,1,0.000042,0.00046
8132,glymur-0.12.2,3,0.000035,0.00000
8133,hirmeos-google-analytics-driver-0.1.0,4,0.000035,0.00000
8134,hirmeos-clients-0.1.6,3,0.000042,0.00046
8135,access-parser-c-0.0.7,2,0.000035,0.00000
8136,gridspeccer-0.2.1,2,0.000035,0.00000
8137,grtracer-1.2.3,4,0.000035,0.00000
8138,flask-opentracing-0.2.0,3,0.000042,0.00046
8139,flask-0.10.1,11,0.000078,0.00231
8140,jaeger-client-3.10.0,5,0.000042,0.00046
8141,opentracing-instrumentation-2.4.1,7,0.000042,0.00046
8142,opentracing-1.3.0,3,0.000068,0.00144
8143,itsdangerous-0.24,2,0.000052,0.00103
8144,jinja2-2.7.3,3,0.000052,0.00103
8145,werkzeug-0.10.1,2,0.000052,0.00103
8146,threadloop-1.0.2,4,0.000052,0.00096
8147,handroll-3.1,11,0.000035,0.00000
8148,textile-4.0.2,3,0.000038,0.00046
8149,abzer-0.3.1,1,0.000035,0.00000
8150,heaserver-organizations-1.0.0a20,1,0.000035,0.00000
8151,hifipower-0.2.1,1,0.000035,0.00000
8152,hybrid-crypto-0.1.0.dev0,2,0.000035,0.00000
8153,python-keyczar-0.71rc0,3,0.000050,0.00046
8154,hejmdal-0.1.7,4,0.000035,0.00000
8155,ha-mqtt-discoverable-0.8.1,5,0.000035,0.00000
8156,gitlike-commands-0.2.1,1,0.000041,0.00046
8157,thelogrus-0.7.0,3,0.000041,0.00046
8158,google-cloud-bigquery-logging-1.2.1,4,0.000035,0.00000
8159,hiargparse-0.2.2,3,0.000035,0.00000
8160,huaweicloudsdkrds-3.1.36,1,0.000035,0.00000
8161,hwtbuildsystem-0.1,2,0.000035,0.00000
8162,haesleinhuepf-pyqode-core-2.15.5,3,0.000041,0.00046
8163,i3pystatus-anybar-1.0,1,0.000035,0.00000
8164,i3pystatus-3.35,1,0.000065,0.00046
8165,hacon-0.9.1,9,0.000035,0.00000
8166,dnspython-2.1.0,1,0.000038,0.00046
8167,mac-vendor-lookup-0.1.11,4,0.000041,0.00091
8168,prettytable-2.1.0,2,0.000038,0.00046
8169,python-whois-0.7.3,4,0.000041,0.00091
8170,scapy-http-1.8.2,2,0.000038,0.00046
8171,scapy-2.4.5,5,0.000091,0.00231
8172,wcwidth-0.2.5,4,0.000104,0.00190
8173,gunstar-0.2.2,5,0.000035,0.00000
8174,hackernews-python-0.3.2,1,0.000035,0.00000
8175,graphql-ws-aiohttp-0.0.1,2,0.000035,0.00000
8176,gpucsl-0.0.7,6,0.000035,0.00000
8177,huaweicloudsdkvas-3.1.36,1,0.000035,0.00000
8178,hdu-api-0.1.0,3,0.000035,0.00000
8179,abbyy-0.3,2,0.000035,0.00000
8180,gsmsapi-0.15,1,0.000035,0.00000
8181,grafanarmadillo-0.0.9,1,0.000035,0.00000
8182,huey-stubs-0.0.2,2,0.000035,0.00000
8183,gpsconverter-0.0.17,13,0.000035,0.00000
8184,html2image-2.0.3,1,0.000037,0.00046
8185,pygmt-0.9.0,6,0.000037,0.00046
8186,tkmacosx-1.0.5,2,0.000037,0.00046
8187,iam-to-sqlite-0.1,2,0.000035,0.00000
8188,sqlite-utils-3.30,11,0.000114,0.00274
8189,click-default-group-wheel-1.2.2,2,0.000054,0.00059
8190,sqlite-fts4-1.0.3,1,0.000054,0.00059
8191,accounting-1.0.0,1,0.000035,0.00000
8192,pypi-publisher-0.0.4,2,0.000065,0.00046
8193,gitpython-0.3.6,2,0.000090,0.00048
8194,google-drive-to-sqlite-0.4,3,0.000035,0.00000
8195,huza-0.2.8,4,0.000035,0.00000
8196,loguru-0.5.3,5,0.000070,0.00231
8197,gpy-abcd-1.1,6,0.000035,0.00000
8198,plotnine-0.10.1,9,0.000055,0.00091
8199,mizani-0.9.0,5,0.000042,0.00050
8200,hydropt-0.0.3,4,0.000035,0.00000
8201,git-search-replace-1.0.3,1,0.000035,0.00000
8202,abcd-pyhf-0.0.6,3,0.000035,0.00000
8203,pyhf-0.7.1,11,0.000045,0.00046
8204,hwd-0.3,2,0.000035,0.00000
8205,pyudev-0.24.0,1,0.000050,0.00046
8206,gwcloud-python-1.10.1,6,0.000035,0.00000
8207,gwdc-python-0.4.1,7,0.000040,0.00046
8208,pyhumps-3.8.0,3,0.000049,0.00139
8209,hanmatek-psu-1.1.1,1,0.000035,0.00000
8210,minimalmodbus-2.0.1,2,0.000065,0.00046
8211,grape-mathlab-2.0.0,6,0.000035,0.00000
8212,deap-1.3.3,4,0.000072,0.00137
8213,hveto-2.1.0,9,0.000035,0.00000
8214,hcord-2.0.1.2,1,0.000035,0.00000
8215,i3-resurrect-1.4.5,4,0.000035,0.00000
8216,hnbex-0.0.1,1,0.000035,0.00000
8217,huunifie-0.4.3,4,0.000035,0.00000
8218,pap-logger-0.0.9,3,0.000042,0.00046
8219,hostswitcher-0.0.1b1,2,0.000035,0.00000
8220,gpytoolbox-0.1.0,3,0.000035,0.00000
8221,gloro-1.1.1,1,0.000035,0.00000
8222,google-cloud-data-qna-0.10.2,3,0.000035,0.00000
8223,greyhound-0.0.2,3,0.000035,0.00000
8224,laspy-2.4.1,2,0.000045,0.00046
8225,mapbox-0.18.1,8,0.000045,0.00046
8226,polyline-2.0.0,1,0.000040,0.00048
8227,huaweicloudsdkkms-3.1.36,1,0.000035,0.00000
8228,hbctool-0.1.5,1,0.000035,0.00000
8229,gituser-0.1,1,0.000035,0.00000
8230,healpix-alchemy-1.0.2,4,0.000035,0.00000
8231,mocpy-0.12.3,6,0.000042,0.00046
8232,cdshealpix-0.6.4,2,0.000042,0.00048
8233,hgl-0.1.3,4,0.000035,0.00000
8234,pysdl2-0.9.15,2,0.000050,0.00091
8235,gswrap-0.0.2,8,0.000035,0.00000
8236,gtsh-0.1.1,1,0.000035,0.00000
8237,google-cloud-api-keys-0.5.2,3,0.000035,0.00000
8238,hebsafeharbor-0.1.1,4,0.000035,0.00000
8239,presidio-analyzer-2.2.31,6,0.000042,0.00046
8240,presidio-anonymizer-2.2.32,2,0.000042,0.00046
8241,pyahocorasick-1.4.4,1,0.000042,0.00046
8242,gmusicapi-wrapper-0.5.2,4,0.000050,0.00046
8243,hyaline-0.1.2,2,0.000035,0.00000
8244,hazelcast-remote-controller-0.1,1,0.000035,0.00000
8245,gumbi-0.1.17,8,0.000035,0.00000
8246,arviz-0.12.1,13,0.000042,0.00098
8247,pymc3-3.11.5,15,0.000049,0.00139
8248,deprecat-2.1.1,2,0.000038,0.00052
8249,theano-pymc-1.1.2,5,0.000038,0.00052
8250,grader-convert-0.1.14,13,0.000044,0.00091
8251,iap-2.3.3,5,0.000035,0.00000
8252,hanselx-0.0.92,1,0.000035,0.00000
8253,heppyness-2.0.2,8,0.000035,0.00000
8254,awkward-0.14.0,3,0.000055,0.00094
8255,uproot-4.3.7,4,0.000049,0.00091
8256,uproot-methods-0.9.2,3,0.000039,0.00046
8257,guide-bot-0.0.31,9,0.000035,0.00000
8258,mcstasscript-0.0.55,6,0.000038,0.00046
8259,libpyvinyl-1.1.0,8,0.000041,0.00048
8260,graphy2-0.4.2,11,0.000035,0.00000
8261,csvobject-0.8.1,1,0.000038,0.00046
8262,headpy-0.0.1,2,0.000035,0.00000
8263,hypermodern-screening-0.0.4,1,0.000035,0.00000
8264,chaospy-3.3.9,4,0.000065,0.00046
8265,numpoly-1.0.6,3,0.000053,0.00048
8266,heaserver-activity-1.0.0a8,1,0.000035,0.00000
8267,hic-0.1.0,1,0.000035,0.00000
8268,graphql-ws-next-1.0.0,2,0.000035,0.00000
8269,graphql-core-next-1.1.1,2,0.000060,0.00091
8270,hysteresis-1.2.1,3,0.000035,0.00000
8271,gvsbuild-2023.4.0,2,0.000035,0.00000
8272,huaweicloudsdksdrs-3.1.36,1,0.000035,0.00000
8273,google-drive-0.5.0,4,0.000035,0.00000
8274,google-api-python-client-2.6.0,7,0.000042,0.00046
8275,google-auth-oauthlib-0.4.1,5,0.000057,0.00091
8276,hspf-utils-6.0.4,3,0.000035,0.00000
8277,hatena2rest-0.1.1,3,0.000035,0.00000
8278,sphinx-1.7.1,14,0.000054,0.00094
8279,tinkerer-1.7.2,5,0.000045,0.00046
8280,gym-unity-0.28.0,2,0.000035,0.00000
8281,mlagents-envs-0.28.0,7,0.000050,0.00046
8282,abode-0.1.4,1,0.000035,0.00000
8283,heimdall-logger-0.1.2,2,0.000035,0.00000
8284,grg-psse2grg-0.0.3,2,0.000035,0.00000
8285,grg-pssedata-0.1.4,1,0.000050,0.00046
8286,graphqlclient-0.2.4,2,0.000040,0.00046
8287,gzbus-0.1.1,3,0.000035,0.00000
8288,git-search-command-2.1.1,7,0.000035,0.00000
8289,dependency-injector-4.41.0,3,0.000049,0.00091
8290,htcondor-dags-0.2.0,1,0.000035,0.00000
8291,haproxy-top-0.2,1,0.000035,0.00000
8292,grattify-0.2.9,5,0.000035,0.00000
8293,spotipy-2.23.0,6,0.000071,0.00091
8294,graph-lib-0.4.8,1,0.000035,0.00000
8295,accrocchio-0.1.14,1,0.000035,0.00000
8296,greenponik-tsl2561-0.0.3,2,0.000035,0.00000
8297,adafruit-circuitpython-tsl2561-3.3.15,3,0.000050,0.00046
8298,hammercloud-3.0.5,5,0.000035,0.00000
8299,htmxl-0.8.7,3,0.000035,0.00000
8300,httpie-token-auth-0.1.8,1,0.000035,0.00000
8301,hg-delivery-1.1.7,22,0.000035,0.00000
8302,apscheduler-2.1.2,2,0.000042,0.00094
8303,kombu-4.6.7,3,0.000042,0.00094
