,Node,Degree,Pageranks,EigenCentrality,Reach
4113,4113,1,0.00012236423776974706,-1.2240640955248868e-18,1
4114,4114,1,0.00012236423776974706,-6.085688237828193e-19,1
4115,4115,1,0.00012236423776974706,-9.229036497081905e-20,1
4116,4116,2,0.00012236423776974706,-3.322380991937273e-19,2
4117,4117,1,0.00012236423776974706,-1.0500556114771214e-18,1
4118,4118,3,0.00020513579516505848,-2.5016873766698165e-18,4
4119,4119,15,0.0003597055791949569,2.4600542697058703e-18,14
4120,4120,1,0.00019823775097759216,-2.872116912515326e-18,1
4121,4121,2,0.00018942116416356932,7.048235112789358e-18,1
4122,4122,1,0.0001306625536429085,3.9742770765066004e-18,1
4123,4123,1,0.0001306625536429085,4.570988832666699e-18,1
4124,4124,1,0.0001306625536429085,3.937371368793236e-18,1
4125,4125,3,0.0001306625536429085,3.7186700594910655e-18,3
4126,4126,1,0.0001306625536429085,4.0983219211502564e-18,1
4127,4127,2,0.00018942116416356932,7.266292102968084e-18,1
4128,4128,1,0.0001306625536429085,3.901957989353616e-18,1
4129,4129,1,0.0001306625536429085,4.42035204757205e-18,1
4130,4130,1,0.0001306625536429085,3.719770056349294e-18,1
735,735,4,0.00010580992629068478,-1.123513593149198e-19,12
4132,4132,1,0.0001296305248306697,3.9322714488275093e-20,1
174,174,4,0.00017933515299308072,7.1399878954961125e-19,1
4133,4133,5,0.0001296305248306697,1.9741253720856154e-19,5
4131,4131,1,0.00013500141195052408,1.3643553009072354e-18,1
4134,4134,1,0.00013500141195052408,1.083920256593719e-18,1
4135,4135,1,0.00013500141195052408,7.02861421953566e-19,1
738,738,15,0.00010580992629068478,-1.9102676186382798e-19,225
4136,4136,9,0.00011216208590134742,2.277359996364156e-19,67
4137,4137,5,0.00011406773378454622,1.666816106943741e-18,4
4138,4138,1,0.00011216208590134742,3.9035078318982515e-19,1
4139,4139,1,0.00011843634384332449,8.886001904442396e-19,1
4140,4140,1,0.0001400532677238418,3.603659306393427e-18,1
4141,4141,1,0.0001400532677238418,3.1091308959538147e-18,1
742,742,56,0.00010580992629068478,1.9759642159314557e-20,504
4142,4142,21,0.00010751139761496943,4.95876815368368e-19,423
4143,4143,17,0.00011235224428182147,-1.7726351664082373e-18,225
4144,4144,35,0.00011235224428182147,-1.6851269922371142e-18,249
4145,4145,7,0.00011235224428182147,-1.1947364851611755e-18,44
4146,4146,9,0.00011057755029804661,-3.9381493060269916e-18,20
4147,4147,10,0.00011057755029804661,-2.682199378652842e-18,66
4148,4148,2,0.00010751139761496943,-7.021031891908028e-19,3
4149,4149,3,0.00010751139761496943,-2.868338767135815e-19,12
4150,4150,1,0.00010751139761496943,-6.557254883905901e-19,1
4151,4151,9,0.00010751139761496943,-8.866440411372958e-20,63
4152,4152,8,0.00010751139761496943,1.0471161922252027e-19,39
4153,4153,1,0.00010751139761496943,-4.748869552477922e-19,1
4154,4154,6,0.0001217374830697487,1.3949878749903343e-19,17
4155,4155,1,0.00010751139761496943,4.8811275894756205e-19,1
4156,4156,1,0.00010751139761496943,-3.0418668010255016e-19,1
4157,4157,3,0.00011065077295753682,-1.2352269312257185e-18,3
4158,4158,10,0.00011371692564061402,-4.181700233007199e-18,21
4159,4159,4,0.00011065077295753682,-7.196038752890013e-19,5
4160,4160,3,0.00011065077295753682,-2.0693599655912603e-18,45
4161,4161,2,0.00011562161487653177,-5.664518261345219e-18,1
4162,4162,2,0.00011255546219345459,-2.546270015675354e-18,2
4163,4163,2,0.00010887607897376197,-2.7326270489762536e-18,23
4164,4164,3,0.00010887607897376197,-2.3628009517124806e-18,6
4165,4165,9,0.0001291126866820714,-7.389373384544497e-18,12
4166,4166,9,0.00010887607897376197,-2.5234905285792228e-18,20
4167,4167,4,0.0002223075047383295,-4.614943916899534e-18,2
4168,4168,4,0.0001260465339989942,-4.312667945978833e-18,10
4169,4169,8,0.00015887593206862522,-5.219935844444374e-18,14
4170,4170,6,0.00017506262602949642,-5.39255956499836e-18,39
4171,4171,6,0.00011825775106361666,-1.8819446595276375e-18,45
4172,4172,4,0.00011825775106361666,-1.7322766641454637e-18,40
4173,4173,5,0.00011825775106361666,-2.052322348967025e-18,36
4174,4174,2,0.00011825775106361666,-1.547628145838277e-18,2
4175,4175,2,0.0001179120429578149,5.123352853300534e-19,2
4176,4176,2,0.0001710108715434175,1.7363878547529776e-18,1
4177,4177,3,0.0001179120429578149,-5.105002696688783e-19,51
4178,4178,10,0.00015985456245690401,-1.9172236929775962e-19,16
4179,4179,7,0.00013918695934268363,-3.0666126448202656e-18,10
4180,4180,7,0.00011861169681704228,-3.489160922578817e-18,9
4181,4181,3,0.00011861169681704228,-3.897175791875681e-18,9
4182,4182,2,0.00013902609274550008,-4.203415066885743e-18,3
4183,4183,1,0.00013902609274550008,-4.426310695925953e-18,1
4184,4184,2,0.00015483395579386165,-1.380282305377298e-18,2
4185,4185,2,0.00015483395579386165,-1.817628954189368e-18,3
4186,4186,3,0.00012242441871821144,-3.052515227044505e-18,8
4187,4187,4,0.0001612643390413726,-8.952479445681225e-18,8
4188,4188,5,0.000118065933666479,-1.339132533643326e-18,18
4189,4189,3,0.000143655187006109,-3.605396982154635e-18,8
4190,4190,2,0.0001271117544028897,-1.5301645290514916e-18,3
4191,4191,1,0.00021231906685170932,-1.3470088858735776e-18,1
4192,4192,3,0.00015922430442551493,1.2046915288709384e-18,8
4193,4193,3,0.00012394406237446631,-3.0549451243699587e-19,3
4194,4194,1,0.00012394406237446631,-4.012176281624416e-20,1
4195,4195,1,0.0001615456596898815,-2.4768045095650593e-18,1
4196,4196,1,0.0001615456596898815,-2.3883425105019784e-18,1
744,744,1,0.00010580992629068478,-6.899131910935905e-20,99
745,745,1,0.00010580992629068478,-5.991158862161045e-19,15
746,746,1,0.00010580992629068478,-9.097850040955618e-20,12
4199,4199,10,0.00020109232045062442,2.559089020212707e-19,11
4197,4197,1,0.00012594510274375255,8.036393945488257e-19,1
4198,4198,2,0.00014582077405243853,3.411882662052088e-18,1
4200,4200,3,0.00027723735044993936,7.08128642570836e-18,1
4201,4201,3,0.00014582077405243853,3.3528331433764996e-18,2
4202,4202,1,0.00012594510274375255,-7.320437838353854e-20,1
750,750,15,0.00012041964831104374,3.3391804299210386e-18,286
4203,4203,8,0.00011355671040381663,3.1386124345730695e-18,286
4204,4204,3,0.00011355671040381663,4.352252364366352e-18,110
4205,4205,1,0.00012041964831104374,3.4389052163383977e-18,1
4206,4206,1,0.00012041964831104374,3.0152786644671936e-18,1
4207,4207,1,0.00015694395336194114,1.2897682106963643e-18,1
751,751,14,0.00010580992629068478,-5.272629162068076e-19,78
4208,4208,1,0.00011261581158782333,1.0553863680592615e-18,1
4209,4209,2,0.00011261581158782333,8.529065436647022e-19,2
4210,4210,2,0.00011261581158782333,1.3271866956624563e-18,5
754,754,4,0.00010580992629068478,-3.1808148585914523e-19,52
4211,4211,2,0.0001296305248306697,1.428435819488467e-18,2
4212,4212,4,0.0001296305248306697,1.401082131831657e-18,47
4213,4213,1,0.0001296305248306697,1.0546757353234244e-18,1
680,680,1,0.00014473190717047052,1.2827152670772405e-18,1
755,755,9,0.00010580992629068478,8.000047057620515e-20,79
4216,4216,8,0.00011639685897512252,-3.759739138867117e-19,72
4214,4214,10,0.00012078573170905187,-2.601262389765424e-19,66
4215,4215,5,0.00011789797134710926,1.6751754221412428e-19,56
4217,4217,4,0.00011789797134710926,3.773496616886571e-19,12
4218,4218,1,0.00014120334679281523,1.6225615699274347e-18,1
757,757,5,0.00010580992629068478,9.094722383929158e-20,82
758,758,4,0.00010580992629068478,-5.921323075125699e-20,12
4222,4222,3,0.0001296305248306697,6.691049211942746e-19,5
4220,4220,2,0.00015513154706600334,-1.0503944808991189e-18,2
4221,4221,4,0.0001641928976103634,-1.3124756042577429e-18,4
4219,4219,1,0.00015513154706600334,-1.4557667220064614e-18,1
759,759,2,0.00010580992629068478,-5.5129735062897485e-19,61
760,760,3,0.000137570724343998,-1.3037950050176103e-18,6
763,763,9,0.00010580992629068478,1.2543877764937198e-19,116
4223,4223,1,0.00011639685897512252,-1.7343693737759307e-20,1
4224,4224,4,0.00011639685897512252,-5.66862657922398e-19,55
764,764,4,0.0002547020941097443,5.827998869523453e-18,5
4226,4226,2,0.0001822478513258988,6.365835545580372e-19,2
4227,4227,1,0.0001822478513258988,-6.889040233413731e-20,1
4228,4228,1,0.0001822478513258988,2.0803204804575902e-19,1
4225,4225,1,0.0002693843015189488,-2.630730322457274e-18,1
765,765,9,0.00010580992629068478,-3.719203640426373e-20,437
769,769,4,0.00010580992629068478,-4.706750210779067e-19,93
4229,4229,2,0.00012285592471838626,1.4698697108884012e-18,4
784,784,13,0.00010580992629068478,2.456387755269336e-19,70
4230,4230,2,0.00011313934122606475,-7.339309595174971e-19,3
4231,4231,3,0.00011313934122606475,-1.0678301997229855e-18,4
4232,4232,3,0.00011313934122606475,-1.0090119783117319e-18,7
4233,4233,1,0.00011313934122606475,-6.509393946437174e-19,1
370,370,2,0.00011578607439717419,-1.549653086910356e-18,1
4234,4234,2,0.00018057688321516528,-2.2038417677560166e-18,1
793,793,5,0.00010580992629068478,-4.992021019500151e-19,13
469,469,1,0.0001248664051226727,1.1696654215795534e-18,1
797,797,3,0.00010580992629068478,-5.311820193466246e-19,5
799,799,12,0.00010580992629068478,-3.674598591490313e-19,297
809,809,1,0.00010580992629068478,-6.345647197603911e-19,12
810,810,2,0.00010580992629068478,-6.194771318464673e-20,4
811,811,7,0.00011692023932395562,-2.532425662266597e-19,203
4236,4236,7,0.00012335976176600872,-1.5437310279506764e-19,173
4238,4238,11,0.00012335976176600872,-2.5850565070237685e-19,203
4235,4235,4,0.0001354374277127403,-2.690153950088859e-19,4
677,677,1,0.00011692023932395562,-4.004089909348239e-19,1
4237,4237,2,0.00013228129389270836,-4.415304581088768e-19,1
812,812,30,0.00010580992629068478,-2.7814710386163066e-20,57
4239,4239,4,0.00010898600609601611,-1.2038833080101532e-19,31
4240,4240,3,0.00010898600609601611,-1.6421592453740078e-19,30
4241,4241,7,0.0002267622468446505,1.4240095139885885e-18,29
4243,4243,3,0.00010898600609601611,-5.109317987093364e-19,30
4245,4245,37,0.0025862099782543646,-3.679616746021629e-19,28
4246,4246,16,0.0008695553683417813,-2.0649162926123577e-18,29
4247,4247,4,0.00014170162852619232,6.104289394535297e-19,30
4248,4248,3,0.00047533629372892386,-6.190012911869465e-18,1
4249,4249,2,0.00010898600609601611,5.581610247054913e-19,29
4250,4250,2,0.00010898600609601611,2.9190278842408616e-19,29
4251,4251,2,0.00010898600609601611,-3.0943827610255462e-19,29
4252,4252,2,0.00010898600609601611,-3.10861023310991e-20,29
4253,4253,2,0.00010898600609601611,4.399101107779457e-19,29
4254,4254,2,0.00010898600609601611,1.8738047227337314e-19,29
4255,4255,2,0.00010898600609601611,-2.91226431700662e-19,29
4256,4256,5,0.00013352272291864824,-5.502796939038112e-20,31
4258,4258,5,0.00017768881319938615,9.101354346134149e-19,30
4259,4259,3,0.00010898600609601611,-3.2485640583793376e-19,31
4260,4260,4,0.00010898600609601611,3.1535837735554456e-19,31
4261,4261,2,0.00010898600609601611,2.8974968502071605e-19,30
4262,4262,3,0.00010898600609601611,5.489127561968795e-19,30
4263,4263,4,0.00010898600609601611,4.554049880315296e-19,31
4264,4264,5,0.00010898600609601611,2.580986310881135e-19,33
4267,4267,10,0.00040089289574481314,-1.9788329160624524e-18,30
4268,4268,3,0.00010898600609601611,6.278919058497826e-19,31
4269,4269,4,0.00010898600609601611,-4.761345033199118e-19,31
4270,4270,3,0.00010898600609601611,2.5125837454043456e-19,30
4271,4271,6,0.00017768881319938615,3.095847279563845e-19,31
4272,4272,6,0.00010898600609601611,6.150209794243562e-20,34
4273,4273,5,0.00010898600609601611,-1.5797773903732434e-19,32
4275,4275,10,0.0005402858201829363,-4.3019151189492026e-18,22
4276,4276,2,0.00033619089790458705,1.2257132674215348e-18,1
4242,4242,3,0.00043311147141008395,-5.419340736184206e-18,2
4244,4244,3,0.0005953668367646426,-7.0924377773997e-18,1
4257,4257,1,0.00036390928756696876,-3.1616434804303432e-18,1
4265,4265,1,0.00036390928756696876,-3.111195792152022e-18,1
4266,4266,6,0.0005413623977667077,-8.048570440994962e-18,4
4274,4274,4,0.00036390928756696876,-3.0134541025913718e-18,24
4278,4278,1,0.00036390928756696876,-3.1675484405094755e-18,1
4280,4280,1,0.00026806529164524344,-1.343150733785353e-18,1
4277,4277,1,0.00017501211013379995,-2.2624014332695127e-18,1
4279,4279,1,0.00017501211013379995,-1.709665059572393e-18,1
813,813,3,0.00010580992629068478,5.05277878737057e-19,80
4281,4281,9,0.000137570724343998,-3.656452557987265e-19,74
4282,4282,1,0.00012130081697391351,-4.2759208076751284e-18,1
4283,4283,2,0.00013188774965835123,-3.1983703351628593e-18,1
4284,4284,1,0.00012130081697391351,-2.8532189729787837e-18,1
4289,4289,6,0.00010742780445512742,-8.376829205467274e-19,30
4290,4290,5,0.00010742780445512742,-8.423351957786264e-19,26
4291,4291,6,0.00010742780445512742,-1.1588539722239533e-18,30
4292,4292,1,0.00010742780445512742,-8.069757310656662e-19,1
4293,4293,2,0.00010742780445512742,-1.3777193476033906e-18,2
4294,4294,3,0.00010742780445512742,-1.5546494901033645e-19,24
4295,4295,6,0.00010742780445512742,-3.2109464174956596e-19,27
4296,4296,5,0.00010742780445512742,-5.8007191118285335e-19,26
4297,4297,6,0.00010742780445512742,-5.735175286885775e-19,30
4298,4298,2,0.00010742780445512742,-3.8330448938304394e-19,10
4285,4285,5,0.0001555667706101918,-3.073004165498917e-19,3
4287,4287,7,0.0002402179298902991,-1.5981558047509108e-17,3
4288,4288,11,0.00023157402951840399,-1.3990502993366968e-17,5
4286,4286,2,0.00020635836363668236,-1.0536423521815815e-17,1
817,817,9,0.00010580992629068478,-5.655517211236048e-19,14
4299,4299,4,0.00011639685897512252,9.16772211340818e-19,4
4300,4300,3,0.00015134040495131242,5.536485390307758e-18,2
796,796,2,0.00027710747000716585,1.124235313818741e-17,1
818,818,7,0.00010580992629068478,-3.4892371923736515e-19,125
4301,4301,3,0.00012471516322718076,1.4597576057718473e-18,2
819,819,18,0.00010580992629068478,-4.328857023405007e-20,74
4302,4302,1,0.00011110339263290366,2.424352288672536e-19,1
4305,4305,1,0.00011110339263290366,1.0664540898562041e-19,1
4306,4306,1,0.00011110339263290366,5.788164514788869e-19,1
4308,4308,2,0.00011110339263290366,2.3538426982399433e-19,18
4307,4307,1,0.00027274089581284225,-4.388434780879002e-19,1
4303,4303,1,0.00012489331311629374,-1.0835376108039135e-18,1
4304,4304,1,0.00012489331311629374,-2.5031576932136373e-19,1
820,820,10,0.00010580992629068478,1.7408243020821604e-19,202
4309,4309,4,0.00011533816570667875,-7.220681954128645e-19,5
4310,4310,1,0.00011533816570667875,-4.708967237737646e-19,1
4311,4311,2,0.00014996343689058095,-2.5785285315308385e-19,1
4312,4312,1,0.000140435197474587,-2.20079531302248e-19,1
821,821,2,0.00010580992629068478,1.437309131651726e-19,46
825,825,3,0.00010580992629068478,5.232594519924978e-19,31
826,826,1,0.00010580992629068478,-2.1005712842597161e-19,2
832,832,15,0.00010580992629068478,2.0824045737620196e-19,378
4313,4313,2,0.00011216208590134742,-8.744074992836016e-19,38
4314,4314,11,0.00011216208590134742,-8.10634315164705e-19,184
836,836,2,0.00010580992629068478,2.5242388575015287e-20,3
844,844,2,0.00010580992629068478,-1.7510539940131153e-19,61
846,846,3,0.00010580992629068478,2.783347711608684e-19,63
847,847,2,0.00010580992629068478,1.7813413848538903e-19,11
848,848,7,0.00010580992629068478,-4.254878438412049e-19,294
4315,4315,2,0.00011942169688496187,1.195715849606098e-18,2
855,855,3,0.00010580992629068478,-8.165888886678268e-20,62
4316,4316,3,0.000137570724343998,5.549314791495042e-19,61
856,856,1,0.00010580992629068478,2.7516063844297503e-19,2
170,170,1,0.00020109232045062442,-1.2536182940435174e-18,1
857,857,4,0.00010580992629068478,-5.267704752738677e-19,20
4317,4317,5,0.0001296305248306697,1.7795704004447368e-18,17
4318,4318,1,0.0001296305248306697,9.881754341841669e-19,1
859,859,16,0.00011776089379921254,-1.5644104596883174e-19,28
4319,4319,2,0.0001128808820146608,-1.6572489285780352e-19,2
4321,4321,3,0.0001128808820146608,3.0853649746790036e-20,3
4323,4323,2,0.0001128808820146608,1.62007318396509e-19,2
4324,4324,2,0.0001128808820146608,-8.188703552659915e-19,2
4325,4325,3,0.0002185730608985763,2.494829031779871e-18,2
4326,4326,1,0.0001128808820146608,-1.2396886442094528e-19,1
4327,4327,2,0.0001128808820146608,2.5618162848394886e-19,2
4320,4320,1,0.0001566382370458521,1.0660441924472553e-18,1
4322,4322,1,0.0001566382370458521,8.352997686643809e-19,1
4328,4328,1,0.00020746654780101937,2.465556231426055e-18,1
860,860,4,0.00010580992629068478,-1.8130030698289953e-19,11
862,862,15,0.00010580992629068478,3.693974829465932e-19,300
4329,4329,4,0.00011216208590134742,-4.843975385100463e-19,111
4330,4330,2,0.00011216208590134742,-1.197869144180317e-18,2
863,863,15,0.00010580992629068478,3.4283131820058334e-19,329
4351,4351,4,0.00011216208590134742,-1.3314166566036457e-18,4
4352,4352,1,0.00011216208590134742,-3.3264252560470943e-19,1
4353,4353,4,0.00011216208590134742,-6.1893636128617865e-19,30
4335,4335,1,0.00012882845851036622,3.1882923399501237e-18,1
638,638,7,0.00011529083034281317,-1.0611795852478937e-20,78
4332,4332,4,0.00012311406974889342,-3.246399020823763e-19,72
4341,4341,12,0.00019467613984308017,-1.2477133458007827e-18,71
4333,4333,3,0.00011529083034281317,-4.0482944232878206e-19,74
4334,4334,5,0.0001577223566653107,-6.954277782041213e-19,10
4336,4336,3,0.00012551984696194168,-2.007403077610143e-18,5
4348,4348,2,0.00022221439357441924,2.051724587126809e-18,1
4337,4337,6,0.00012061540799906701,-9.15926179538712e-19,11
4343,4343,3,0.0001329660330067506,-2.7139063897018917e-18,5
4359,4359,1,0.00011036823221456859,1.8905002374385425e-18,1
4339,4339,2,0.00011099939484335614,1.0382064723212184e-18,5
4340,4340,2,0.00011099939484335614,7.810226134754474e-19,5
4350,4350,3,0.00011099939484335614,8.5222690702653e-19,7
4355,4355,9,0.00011099939484335614,-4.580955480511113e-19,19
4356,4356,6,0.00011099939484335614,4.615927165308925e-19,11
4357,4357,3,0.00011099939484335614,6.953293060402995e-19,60
4358,4358,3,0.00011099939484335614,3.494208707422786e-19,8
4361,4361,3,0.00011099939484335614,3.34102904697877e-19,14
4344,4344,1,0.00011529083034281317,-7.430300363755032e-19,1
4346,4346,4,0.00011529083034281317,-1.0284337791473342e-18,6
4347,4347,2,0.00011830574325646987,1.922638101752631e-18,2
4331,4331,1,0.00013948037309772398,2.356102807678721e-19,1
4354,4354,2,0.00011830574325646987,2.63204047791857e-18,3
4363,4363,2,0.00011830574325646987,1.3284199532536965e-18,2
4364,4364,3,0.00011830574325646987,1.815962301470029e-18,3
4362,4362,1,0.00012551984696194168,-1.7543814266108058e-18,1
4360,4360,7,0.00015579319415382511,2.3109551282762018e-18,8
4342,4342,1,0.00012919780437756727,2.4300653718933487e-18,1
689,689,1,0.00012919780437756727,2.3109829089277847e-18,1
4338,4338,1,0.00012441184749991627,1.0078190681515992e-18,1
4349,4349,1,0.00012441184749991627,1.3684633503351004e-18,1
4345,4345,1,0.000159081732665824,3.3764334623325214e-18,1
864,864,4,0.00010580992629068478,-5.581597347301891e-19,19
4365,4365,1,0.0001296305248306697,2.318764264832227e-18,1
