Label,Pageranks
pyqtgraph-0.12.3,0.000038
packaging-19.0,0.000038
pysolar-0.10,0.000038
asyncinit-0.2.4,0.000038
sqlitedict-2.1.0,0.000038
pygments-2.7.4,0.000037
hpack-4.0.0,0.000183
thinc-8.1.9,0.000045
s3keyring-0.3.0,0.00012
aniso8601-7.0.0,0.000089
jupyter-console-6.6.3,0.000043
jupyter-console-6.4.4,0.000043
jupyter-console-6.4.2,0.000043
blosc2-2.0.0,0.000053
snuggs-1.4.7,0.000044
plaster-pastedeploy-1.0.1,0.000056
hupper-1.12,0.000056
nbval-0.10.0,0.000041
selenium-4.1.5,0.000041
autopage-0.5.1,0.000042
zodbpickle-3.0.1,0.000045
importlib-metadata-6.0.1,0.000086
idna-2.6,0.000073
path-16.6.0,0.00015
kivy-garden-0.1.5,0.000081
selenium-4.2.0,0.000044
percy-2.0.2,0.000044
dash-testing-stub-0.0.2,0.000044
editables-0.3,0.000067
safe-pysha3-1.0.3,0.000119
pvextractor-0.3,0.000041
falcon-2.0.0,0.000119
osqp-0.6.2.post8,0.000043
cylp-0.91.5,0.000043
ipykernel-6.20.2,0.000039
jsonschema-4.7.2,0.000048
python-gettext-5.0,0.000041
sphinxcontrib-jquery-4.1,0.000052
paramz-0.9.5,0.000047
javaobj-py3-0.4.3,0.000046
twofish-0.3.0,0.000046
log-symbols-0.0.14,0.000045
jupyterlab-server-2.22.1,0.000043
jupyter-server-ydoc-0.8.0,0.000043
zict-2.2.0,0.000038
zict-3.0.0,0.000038
jupyter-server-terminals-0.4.4,0.00004
humanize-4.4.0,0.000045
mypy-boto3-cloudformation-1.21.34,0.00004
mypy-boto3-dynamodb-1.21.34,0.00004
mypy-boto3-ec2-1.21.46,0.00004
mypy-boto3-lambda-1.21.35,0.00004
mypy-boto3-rds-1.21.44,0.00004
mypy-boto3-s3-1.21.34,0.00004
mypy-boto3-sqs-1.21.34,0.00004
asdf-unit-schemas-0.1.0,0.000045
shewchuk-6.6.0,0.000055
tensorboard-data-server-0.7.0,0.000038
aiohttp-swagger3-0.7.4,0.000046
dataclasses-jsonschema-2.16.0,0.000046
hopeit-log-streamer-0.17.0,0.000046
hopeit-fs-storage-0.17.0,0.000046
hopeit-config-manager-0.17.0,0.000046
lightning-utilities-0.8.0,0.000041
prompt-toolkit-1.0.14,0.000059
parsimonious-0.9.0,0.000049
aiormq-6.4.2,0.000058
greenlet-2.0.1,0.000064
pyvo-1.4.1,0.000041
eth-tester-0.8.0b3,0.000039
py-geth-3.12.0,0.000039
click-default-group-wheel-1.2.2,0.000054
sqlite-fts4-1.0.3,0.000054
gymnasium-0.26.3,0.000036
py-spy-0.3.14,0.000036
pyee-8.2.2,0.000046
zope-filerepresentation-6.0,0.000037
littleutils-0.2.2,0.00005
dqsegdb2-1.1.3,0.000038
gwosc-0.7.0,0.000038
ligotimegps-2.0.1,0.000038
bolton-ion-0.1.0,0.000071
awkward-cpp-14,0.000046
ghp-import-2.1.0,0.000042
pyyaml-env-tag-0.1,0.000042
honeybee-schema-1.53.1,0.000068
ladybug-geometry-polyskel-1.4.14,0.000068
linear-operator-0.4.0,0.000064
parse-type-0.6.0,0.000062
proboscis-1.2.6.0,0.000043
validictory-1.1.2,0.000043
astroid-2.15.3,0.000041
pymatreader-0.0.30,0.00004
pyglet-1.5.21,0.000074
google-cloud-datacatalog-2.0.2,0.000055
google-cloud-monitoring-1.1.2,0.000055
mouseinfo-0.1.3,0.000047
pygetwindow-0.0.9,0.000047
pymsgbox-1.0.9,0.000047
pyscreeze-0.1.28,0.000047
pytweening-1.0.4,0.000047
language-data-1.1,0.000081
cmake-3.26.3,0.000051
lit-16.0.1,0.000051
traceback2-1.4.0,0.000064
msoffcrypto-tool-5.0.1,0.000037
case-conversion-2.1.0,0.000037
clipboard-0.0.4,0.000037
html-text-0.5.2,0.000037
prettierfier-1.0.3,0.000037
jesth-0.0.6,0.000142
coreschema-0.0.4,0.00006
itypes-1.2.0,0.00006
mozterm-1.0.0,0.000057
python-engineio-4.4.0,0.00005
opentelemetry-semantic-conventions-0.38b0,0.00005
priority-2.0.0,0.000044
ovos-config-0.0.7,0.000043
kthread-0.2.3,0.000043
chex-0.1.6,0.00004
vineyard-bdist-0.14.0,0.000039
array-record-0.2.0,0.000038
textwrap3-0.9.2,0.000114
prawcore-2.3.0,0.000052
update-checker-0.18.0,0.000052
cheroot-9.0.0,0.000045
portend-3.1.0,0.000045
pint-pandas-0.3,0.000039
odfpy-1.4.1,0.000039
pyxlsb-1.0.10,0.000039
pycondor-0.6.0,0.000037
elastic-transport-8.4.0,0.000129
py4j-0.10.9.5,0.000098
interchange-2021.0.4,0.000044
pansi-2020.7.3,0.000044
pynndescent-0.5.8,0.000041
hdmedians-0.14.2,0.000039
featuretools-1.24.0,0.000037
featuretools-1.25.0,0.000037
pydeck-0.8.0,0.000037
nagata-0.1.5,0.000201
chardet2-2.0.3,0.000063
latexcodec-2.0.1,0.000048
botocore-1.29.76,0.000042
aioitertools-0.11.0,0.000042
intervals-0.9.2,0.000039
fleetspeak-0.1.11,0.000038
linear-tsv-1.1.0,0.000038
ipaddr-2.2.0,0.000038
yara-python-4.2.3,0.000038
thinc-8.0.17,0.000037
mp-api-0.31.0,0.000037
phrasetree-0.0.8,0.00012
dartsclone-0.9.0,0.000083
sortedcontainers-2.1.0,0.000083
uqbar-0.6.9,0.000069
astroid-2.6.6,0.000055
cachelib-0.9.0,0.000052
trio-asyncio-0.12.0,0.000051
ratelim-0.1.6,0.000043
qudida-0.0.4,0.000042
tabledata-1.3.1,0.000042
async-dns-2.0.0,0.000042
ndcube-2.1.1,0.000041
pyro-api-0.1.2,0.000041
cryptocode-0.1,0.00004
getkey-0.6.5,0.00004
python-io-wrapper-0.3.1,0.000039
xlrd3-1.1.0,0.000039
zope-session-5.0,0.000038
hafapiserver-0.0.9,0.000038
theano-pymc-1.1.2,0.000038
hafsqlpublish-0.0.8,0.000038
deprecat-2.1.1,0.000038
assertpy-1.1,0.000038
protobuf-3.19.5,0.000038
shiboken2-5.15.2.1,0.000116
ansible-core-2.14.4,0.000088
glcontext-2.3.7,0.000077
hwtsimapi-1.3,0.000055
hdlconvertorast-1.0,0.000055
ipcorepackager-0.6,0.000055
pydigitalwavetools-1.2,0.000055
about-time-3.1.1,0.000055
config2py-0.1.2,0.000054
httpcore-0.13.7,0.000052
pyglet-1.5.0,0.000049
web-fragments-2.0.0,0.000046
jax-jumpy-1.0.0,0.000044
farama-notifications-0.0.4,0.000044
httpcore-0.14.7,0.000042
hdx-python-country-3.4.8,0.000041
quantulum3-0.8.1,0.000041
simple-websocket-0.10.0,0.000041
sqlalchemy-mutable-1.0.2,0.000041
str2type-0.4.1,0.000041
google-cloud-resource-manager-1.9.1,0.00004
aiotask-context-0.6.1,0.000039
pooch-1.6.0,0.000038
soxr-0.3.5,0.000038
bilby-cython-0.4.0,0.000038
dynesty-2.1.1,0.000038
dynesty-2.1.0,0.000038
notebook-shim-0.2.2,0.000037
uc-micro-py-1.0.1,0.000199
opencensus-context-0.1.3,0.000053
amqp-2.6.1,0.000084
jsonable-0.3.1,0.000084
parso-0.7.1,0.000072
idna-2.5,0.000053
scitokens-1.7.4,0.00005
asdf-coordinates-schemas-0.2.0,0.000042
memory-tempfile-2.2.3,0.000076
pockets-0.9.1,0.000062
formencode-2.0.1,0.000058
pytrie-0.4.0,0.000054
accumulation-tree-0.6.2,0.000053
pyudorandom-1.0.0,0.000053
jaraco-context-4.3.0,0.000049
cigam-0.0.3,0.000049
findlibs-0.0.2,0.000043
asdf-wcs-schemas-0.1.1,0.000042
pyliblzfse-0.4.1,0.000042
pylzss-0.3.1,0.000042
jaro-winkler-2.0.3,0.000041
toml-0.9.6,0.00004
tokenizers-0.12.1,0.000039
dek-1.1.0,0.000323
signature-dispatch-1.0.1,0.000099
lark-parser-0.10.1,0.000084
typish-1.9.3,0.000077
hbreader-0.9.1,0.000074
amqp-2.5.2,0.000071
caio-0.9.12,0.000071
statsd-3.3.0,0.000068
pygeneric-0.5.7,0.00006
lazyutils-0.3.3,0.00006
fontpens-0.2.4,0.000059
casefy-0.1.7,0.000058
kombu-4.2.1,0.000055
about-time-4.2.1,0.000053
tkcolorpicker-2.1.3,0.000051
sqlalchemy-1.4.9,0.000051
rply-0.7.8,0.00005
llvmlite-0.38.1,0.00005
s3transfer-0.2.1,0.000049
httpcore-0.9.1,0.000048
hstspreload-2023.1.1,0.000048
webassets-2.0,0.000048
multisplitby-0.0.1,0.000047
pure-sasl-0.6.2,0.000046
mplhep-data-0.0.3,0.000043
aiohttp-client-cache-0.7.2,0.000042
pybgen-0.7.1,0.000042
pyplink-1.3.5,0.000042
msal-extensions-1.0.0,0.000042
deprecation-alias-0.3.1,0.000042
blinker-1.5,0.000042
uritools-4.0.1,0.000042
mistletoe-1.0.1,0.000042
radio-beam-0.3.4,0.000041
casa-formats-io-0.2.1,0.000041
pyproject-api-1.5.1,0.000041
custom-inherit-2.4.1,0.000041
oss2-2.17.0,0.00004
pyld-2.0.3,0.00004
xattr-0.9.7,0.00004
linkheader-0.4.3,0.00004
chipsec-1.5.1,0.00004
libfsntfs-python-20221023,0.00004
pytsk3-20230125,0.00004
hdfs3-0.3.1,0.00004
bz2file-0.98,0.00004
codepy-2019.1,0.000039
genpy-2022.1,0.000039
muid-0.5.3,0.000039
qasync-0.24.0,0.000039
zipstream-new-1.1.8,0.000039
islpy-2023.1,0.000039
sismic-1.6.4,0.000038
warlock-1.3.3,0.000038
colored-traceback-0.3.0,0.000038
ropgadget-7.3,0.000038
rpyc-5.3.1,0.000038
gender-guesser-0.4.0,0.000038
pyinstrument-4.4.0,0.000038
unicorn-2.0.1.post1,0.000038
timerit-1.0.1,0.000038
statsd-4.0.1,0.000038
aws-cdk-aws-ssm-1.198.1,0.000037
oslo-metrics-0.6.0,0.000037
cleo-2.0.1,0.000037
poetry-plugin-export-1.3.0,0.000037
bsb-hdf5-0.7.4,0.000037
morphio-3.3.4,0.000037
yappi-1.4.0,0.000037
errr-1.2.0,0.000037
shiboken6-6.2.4,0.000086
prettyprinter-0.18.0,0.000071
untokenize-0.1.1,0.000071
pyhcl-0.4.4,0.000062
lsprotocol-2023.0.0a1,0.000059
geojson-2.5.0,0.000057
graphql-server-core-1.2.0,0.000055
opentelemetry-instrumentation-logging-0.32b0,0.000055
simpervisor-0.4,0.000055
stone-3.3.1,0.000054
pfzy-0.3.4,0.000053
uhashring-2.3,0.00005
urllib3-1.23,0.000049
backports-shutil-get-terminal-size-1.0.0,0.000049
pricedb-2.11.0,0.000048
donna25519-0.1.1,0.000048
smartyparse-0.1.3,0.000048
repoze-sendmail-4.4.1,0.000046
pydoe2-1.3.0,0.000044
lunardate-0.2.0,0.000044
pyluach-2.2.0,0.000044
poap-0.1.26,0.000044
ntc-templates-3.3.0,0.000043
schematics-2.1.1,0.000043
mizani-0.9.0,0.000042
widgetsnbextension-3.6.4,0.000042
cramjam-2.6.2,0.000042
astroscrappy-1.1.0,0.000041
jaraco-logging-3.1.2,0.000041
jaraco-stream-3.0.3,0.000041
orbax-checkpoint-0.2.1,0.00004
orbax-0.1.7,0.00004
crosscap-0.5.0,0.00004
ikpy-3.0.1,0.00004
gooddata-afm-client-1.3.0,0.00004
cattrs-22.1.0,0.00004
gooddata-api-client-1.3.0,0.00004
gooddata-metadata-client-1.3.0,0.00004
gooddata-scan-client-1.3.0,0.00004
httptools-0.1.2,0.00004
pydyf-0.6.0,0.00004
mercantile-1.2.1,0.000039
userpath-1.8.0,0.000039
tracerite-1.1.0,0.000039
bed-reader-0.2.29,0.000039
sanic-routing-22.8.0,0.000039
sqlalchemy-migrate-0.13.0,0.000038
cmdstanpy-1.1.0,0.000038
lunarcalendar-0.0.9,0.000038
testscenarios-0.5.0,0.000038
testresources-2.0.1,0.000038
multitasking-0.0.11,0.000038
kfp-server-api-1.8.5,0.000037
kfp-pipeline-spec-0.1.17,0.000037
ipsw-parser-1.1.4,0.000036
pykdebugparser-1.2.4,0.000036
pycrashreport-1.0.6,0.000036
remotezip-0.12.1,0.000036
pygnuutils-0.0.6,0.000036
asgi-lifespan-2.1.0,0.000036
griffe-0.27.0,0.000036
bpylist2-4.0.1,0.000036
coolname-2.2.0,0.000036
awscli-1.27.115,0.000055
keyring-17.1.1,0.000055
confection-0.0.4,0.000038
ypy-websocket-0.8.2,0.000047
jupyter-server-fileid-0.9.0,0.000047
pyrect-0.2.0,0.000075
pydantic-openapi-helper-0.2.10,0.000064
gymnasium-notices-0.0.1,0.000045
py-evm-0.6.1a2,0.000039
marisa-trie-0.7.8,0.000104
linecache2-1.0.0,0.000089
infinity-1.5,0.000068
pymathbitprecise-1.0,0.000058
hdx-python-utilities-3.5.8,0.000047
pyphonetics-0.5.3,0.000047
resolvelib-0.8.1,0.000047
ovos-backend-client-0.0.6,0.00004
emmet-core-0.50.0,0.000039
zope-minmax-2.3,0.000039
woodwork-0.23.0,0.000038
woodwork-0.22.0,0.000037
pydantic-1.7.3,0.000099
t61codec-1.0.1,0.000093
sys-toolkit-2.5.0,0.000088
pydantic-openapi-helper-0.2.4,0.000075
pyrepl-0.9.0,0.000074
dwave-samplers-1.0.0,0.000072
shiboken2-5.13.2,0.000069
pegasus-wms-common-5.0.5,0.000066
ptpython-0.33,0.000059
opentelemetry-instrumentation-0.32b0,0.000058
flt-2022.10.17,0.000057
pamqp-2.3.0,0.000057
adafruit-circuitpython-pixelbuf-2.0.0,0.000056
psycopg-binary-3.1.8,0.000055
mando-0.7.1,0.000054
social-auth-core-4.0.2,0.000053
opentelemetry-instrumentation-0.30b1,0.000053
panda3d-simplepbr-0.10,0.000053
lyncs-setuptools-0.3.1,0.000051
ci-info-0.3.0,0.000051
tlslite-ng-0.7.6,0.00005
pydocstyle-6.3.0,0.00005
morfdict-0.4.7,0.00005
large-image-1.20.3,0.000048
daphne-4.0.0,0.000048
girder-jobs-3.1.17,0.000048
lazy-object-proxy-1.4.3,0.000048
wrapt-1.11.2,0.000048
google-cloud-tasks-2.13.1,0.000047
ladybug-core-0.37.4,0.000047
honeybee-schema-1.42.0,0.000047
ladybug-geometry-polyskel-1.3.23,0.000047
aioftp-0.21.4,0.000047
lazyops-0.2.39,0.000046
allure-python-commons-2.7.0,0.000046
opencv-contrib-python-headless-4.7.0.72,0.000046
modeltree-1.1.10,0.000046
oscan-0.0.6,0.000046
jsonfield-0.9.4,0.000046
south-0.8.1,0.000046
tuspy-1.0.0,0.000045
mo-kwargs-4.22.21108,0.000045
django-appconf-1.0.5,0.000045
async-lru-2.0.2,0.000045
restructuredtext-lint-1.4.0,0.000045
plac-1.3.5,0.000045
la-panic-0.4.9,0.000045
babelfont-3.0.0,0.000044
cli-ui-0.17.2,0.000044
httpcore-0.11.1,0.000044
clusteval-2.1.6,0.000043
minikerberos-0.4.0,0.000043
bandit-1.7.5,0.000043
panda3d-gltf-0.14,0.000043
authlib-1.2.0,0.000043
palettable-3.3.2,0.000043
httpx-0.15.4,0.000042
glyphtools-0.8.0,0.000042
galaxy-containers-22.1.1,0.000042
booleanoperations-0.9.0,0.000042
imapclient-2.1.0,0.000042
cffsubr-0.2.9.post1,0.000042
compreffor-0.5.3,0.000042
propka-3.5.0,0.000042
compressed-rtf-1.0.6,0.000042
ebcdic-1.1.1,0.000042
qtconsole-5.4.1,0.000041
lined-0.1.24,0.000041
mac-vendor-lookup-0.1.12,0.000041
usersconfig-0.1.9,0.000041
mkdocs-autorefs-0.4.1,0.000041
finance-quote-python-1.8.7,0.000041
aliyun-python-sdk-kms-2.16.0,0.000041
opentelemetry-proto-1.17.0,0.000041
python3-openid-3.2.0,0.000041
usb-devices-0.4.1,0.000041
python-gdcm-3.0.21,0.000041
crcmod-1.7,0.000041
pycollector-0.4.6,0.00004
fontfeatures-1.7.4,0.00004
pyinstaller-5.8.0,0.00004
dnutils-0.3.12,0.00004
mozprofile-2.5.0,0.00004
tubes-0.2.1,0.00004
mozdevice-4.1.0,0.00004
mozprocess-1.3.0,0.00004
logutils-0.3.5,0.00004
pmw-2.1.1,0.00004
tempita-0.5.2,0.00004
defusedxml-0.5.0,0.00004
klein-21.8.0,0.000039
aws-cdk-aws-autoscaling-common-1.198.1,0.000039
scatterd-1.2.6,0.000039
django-polymorphic-tree-2.1,0.000039
xarray-2023.3.0,0.000039
django-super-deduper-0.1.4,0.000039
django-tables2-2.5.3,0.000039
funcx-common-0.0.25,0.000039
zope-structuredtext-4.4,0.000039
pybboxes-0.1.6,0.000039
aioopenssl-0.6.0,0.000039
pytomlpp-1.0.13,0.000039
acdh-django-charts-0.5.3,0.000039
tablib-3.4.0,0.000039
bitarray-1.2.2,0.000039
django-template-analyzer-2.0,0.000039
django-slug-preview-2.0.1,0.000039
dill-0.3.5.1,0.000039
websockets-10.3,0.000039
aiosasl-0.5.0,0.000039
frictionless-5.11.1,0.000038
heyvi-0.2.25,0.000038
trie-2.0.0a5,0.000038
sacrebleu-2.3.1,0.000038
aws-cdk-aws-codestarnotifications-1.198.1,0.000038
trie-2.1.0,0.000038
tableschema-to-template-0.0.13,0.000038
ctranslate2-3.11.0,0.000038
eth-bloom-1.0.4,0.000038
pygifsicle-1.0.7,0.000038
eth-bloom-2.0.0,0.000038
pyonmttok-1.37.1,0.000038
alembic-1.4.1,0.000037
pegasus-wms-api-5.0.5,0.000037
marko-1.3.0,0.000037
depinfo-1.7.0,0.000037
zope-viewlet-5.0,0.000036
zope-testbrowser-6.0,0.000036
documenttemplate-4.4,0.000036
z3c-pt-4.0,0.000036
orange-widget-base-4.20.0,0.000036
zope-globalrequest-2.0,0.000036
baycomp-1.0.2,0.000036
opentsne-0.7.1,0.000036
marshmallow-sqlalchemy-0.26.1,0.000036
bottleneck-1.3.7,0.000036
serverfiles-0.3.1,0.000036
prison-0.2.1,0.000036
multimapping-5.0,0.000036
cython-3.0a6,0.000036
pysimdjson-5.0.2,0.000036
pracmln-1.2.3,0.00009
google-cloud-core-0.24.1,0.00009
inform-1.28,0.00009
gitpython-0.3.6,0.00009
chess-1.9.4,0.00009
token-utils-0.1.8,0.00009
morton-py-1.3,0.00009
china-dictatorship-0.0.74,0.00009
ezenv-0.92,0.000077
dnspython-1.15.0,0.000077
antlr4-python3-runtime-4.7.1,0.000077
zope-5.8.1,0.000073
parsel-1.6.0,0.000073
setuptools-odoo-3.1.12,0.000073
polars-0.17.3,0.000073
licorice-font-0.0.3,0.000073
google-api-core-1.31.5,0.000071
omegaconf-1.4.1,0.000071
pyjnius-1.4.2,0.000071
ansiterm-1.1,0.000071
naming-0.7.0,0.000071
dnspython-2.0.0,0.000071
aiofiles-0.4.0,0.000071
aiogremlin-3.3.4,0.00007
btrees-4.10.1,0.00007
i2cdevice-0.0.7,0.00007
opentelemetry-api-0.5b0,0.00007
x690-1.0.0.post1,0.000069
argparse-manpage-birdtools-1.7.0,0.000069
aiobotocore-0.10.4,0.000068
allure-python-commons-2.13.1,0.000068
fissix-21.11.13,0.000067
optional-django-0.1.0,0.000067
itermate-1.0.2,0.000067
tex2pix-0.3.1,0.000067
alog-0.9.13,0.000067
types-pyside2-5.15.2.1.5,0.000067
decorator-4.2.1,0.000067
galaxy-tool-util-22.1.5,0.000062
cli-toolkit-2.5.0,0.000062
rtoml-0.9.0,0.000062
spruce-exc-0.1.0,0.000062
spruce-lang-0.2.0,0.000062
asyncio-dgram-2.1.2,0.000062
dnspython-2.2.1,0.000062
sqlparams-5.1.0,0.000062
gentools-1.2.1,0.000062
snug-2.4.0,0.000062
sanic-20.9.0,0.000056
wstools-0.4.8,0.000056
aiocqhttp-1.4.3,0.000056
cocos2d-0.6.9,0.000056
ptpdb-0.17,0.000056
flat-tree-0.0.1a8,0.000056
monaxhyd-0.2.1,0.000056
killport-1.2.0,0.000056
easymodbus-2.0.1,0.000056
pylbfgs-0.2.0.14,0.000056
pygame-2.1.2,0.000056
construct-2.0.6,0.000056
xmlbuilder-0.9,0.000056
cystatsd-1.1.0,0.000056
baelfire-0.5.1,0.000054
python-keyczar-0.716,0.000054
aiormq-6.6.4,0.000054
googleapis-common-protos-1.5.0,0.000054
py-notifier-0.5.0,0.000054
pint-0.7.2,0.000054
avocado-2.3.12,0.000053
numpoly-1.0.6,0.000053
restlib2-0.4.3,0.000053
cmeel-boost-1.81.0,0.000053
aioauth-client-0.28.1,0.000053
django-preserialize-1.0.7,0.000053
tempiny-1.1,0.000053
shellescape-3.8.1,0.000053
jaconv-0.3.4,0.000053
xmlstore-0.9.12,0.000053
pathwalker-1.1.1,0.000053
antlr4-python3-runtime-4.11.1,0.000053
apache-libcloud-1.5.0,0.000053
backports-ssl-match-hostname-3.7.0.1,0.000053
prefixed-0.7.0,0.000053
proxy-tools-0.1.0,0.000053
kdtree-0.16,0.000053
mbed-os-tools-1.8.15,0.000052
aioxmpp-0.13.3,0.000052
cfn-flip-1.3.0,0.000052
transformcl-2022.8.9,0.000052
python-socketio-4.6.1,0.000052
aiormq-3.3.1,0.000052
pytorch-ranger-0.1.1,0.000052
starlette-0.16.0,0.000052
remarkuple-0.1.4,0.000052
romanize3-0.1.14,0.000052
tqdm-4.23.1,0.000052
rapidfuzz-2.13.7,0.000052
iso8601-0.1.11,0.000052
xsdata-22.12,0.000052
fastrlock-0.8.1,0.000052
quantile-python-1.1,0.000052
sahi-0.11.13,0.000051
extratools-0.8.2.1,0.000051
keras-applications-1.0.8,0.000051
aiormq-6.7.4,0.000051
starlette-0.20.4,0.000051
starlette-0.25.0,0.000051
bolton-proctor-0.2.2,0.000051
httplink-0.2.0,0.000051
gmail-0.6.3,0.000051
limit-0.2.3,0.000051
suds-py3-1.4.5.0,0.000051
xvfbwrapper-0.2.9,0.000051
pseudoflow-2022.12.0,0.000051
opentelemetry-exporter-otlp-proto-grpc-1.8.0,0.00005
opentelemetry-exporter-otlp-proto-http-1.8.0,0.00005
opentelemetry-exporter-zipkin-proto-http-1.8.0,0.00005
pylint-plugin-utils-0.7,0.00005
adafruit-circuitpython-pypixelbuf-2.2.8,0.00005
cov-core-1.15.0,0.00005
pybel-0.14.10,0.000049
funcx-1.0.13,0.000049
globus-automate-client-0.16.1.post1,0.000049
limits-3.4.0,0.000049
cachecontrol-0.12.11,0.000049
xds-protos-0.0.11,0.000049
adafruit-circuitpython-neopixel-6.3.8,0.000049
databases-0.7.0,0.000049
python-dateutil-2.6.0,0.000049
acdh-arche-assets-3.12.0,0.000049
pylogbeat-2.0.0,0.000049
lambda-invoke-0.4,0.000049
rpi-ws281x-4.3.4,0.000049
aniso8601-6.0.0,0.000049
simplejson-3.3.1,0.000049
adafruit-circuitpython-register-1.9.15,0.000048
daphne-2.5.0,0.000048
channels-1.1.1,0.000048
typedtuple-0.1.1,0.000048
geoalchemy2-0.13.2,0.000048
pyquaternion-0.9.9,0.000048
smallshapes-0.6.2,0.000048
easywatch-0.0.5,0.000048
electrumsv-secp256k1-0.9.4,0.000048
python-ntlm-1.1.0,0.000048
pyparsing-2.1.7,0.000048
docopt-ng-0.8.1,0.000048
av-9.2.0,0.000048
pyflakes-1.6.0,0.000048
mo-logs-4.23.21108,0.000047
girder-large-image-1.20.3,0.000047
construct-2.5.3,0.000047
python-ptrace-0.9.8,0.000047
babelfish-0.6.0,0.000047
rebulk-3.2.0,0.000047
ntlm-auth-1.5.0,0.000047
orange3-3.34.1,0.000046
py-evm-0.5.0a3,0.000046
opennmt-py-3.1.1,0.000046
mozrunner-8.2.1,0.000046
adc-streaming-2.3.1,0.000046
azure-keyvault-keys-4.8.0,0.000046
neurokit2-0.2.4,0.000046
bioblend-1.1.1,0.000046
azure-keyvault-secrets-4.7.0,0.000046
catkin-pkg-0.5.2,0.000046
bm4d-4.2.3,0.000046
mikatools-1.0.1,0.000046
astroid-2.3.3,0.000046
suitesparse-graphblas-7.4.3.2,0.000046
radon-6.0.1,0.000046
psycopg-3.1.8,0.000046
mozversion-2.3.0,0.000046
py-moneyed-2.0,0.000046
websocket-client-0.48.0,0.000046
coverage-5.5,0.000046
robotframework-stacktrace-0.4.1,0.000046
sshtunnel-0.4.0,0.000046
pandas-stubs-2.0.0.230412,0.000046
grabbag-0.12.1,0.000046
sqlalchemy2-stubs-0.0.2a34,0.000046
text-unidecode-1.2,0.000046
import-x-0.1.1,0.000046
keystone-engine-0.9.2,0.000046
dacktool-0.0.7,0.000046
graia-broadcast-0.11.4,0.000046
regex-2020.11.13,0.000046
pyqtchart-qt5-5.15.2,0.000046
lizard-1.17.10,0.000046
future-typing-0.4.1,0.000046
gyver-attrs-converter-0.4.1,0.000046
nulltype-2.3.1,0.000046
pycodestyle-2.9.1,0.000046
pyflakes-2.5.0,0.000046
pyqtwebengine-qt5-5.15.2,0.000046
hepunits-2.3.2,0.000046
bounded-pool-executor-0.0.3,0.000046
multi-key-dict-2.0.3,0.000046
isort-4.3.21,0.000046
fibheap-0.2.1,0.000046
kmatch-0.5.0,0.000046
vivisect-vstruct-wb-1.0.3,0.000046
cancelable-0.0.4,0.000046
zope-testrunner-6.0,0.000045
opentelemetry-instrumentation-0.36b0,0.000045
mando-0.6.4,0.000045
opentelemetry-propagator-aws-xray-1.0.1,0.000045
fancycompleter-0.9.1,0.000045
sqlalchemy2-stubs-0.0.2a33,0.000045
s3transfer-0.4.2,0.000045
slacker-0.14.0,0.000045
prometheus-client-0.9.0,0.000045
wheel-0.35.1,0.000045
textbisect-0.1.0,0.000045
honeybee-radiance-command-1.22.2,0.000045
honeybee-radiance-folder-2.11.11,0.000045
mccabe-0.5.3,0.000045
pycodestyle-2.0.0,0.000045
pyflakes-1.2.3,0.000045
aioconsole-0.6.1,0.000045
wmctrl-0.4,0.000045
graphql-core-3.1.7,0.000045
guess-language-spirit-0.5.3,0.000045
namedentities-1.5.2,0.000045
morphys-1.0,0.000045
ws4py-0.5.1,0.000045
bluetooth-adapters-0.15.3,0.000044
pdb2pqr-3.5.2,0.000044
gradient-free-optimizers-1.3.0,0.000044
aiohttp-client-cache-0.6.1,0.000044
zodb3-3.11.0,0.000044
zope-index-6.0,0.000044
honeybee-core-1.42.7,0.000044
keyring-23.4.1,0.000044
gumo-task-0.3.2,0.000044
reclaimer-2.11.2,0.000044
gspread-dataframe-3.3.0,0.000044
pyorbital-1.7.3,0.000044
python-easyconfig-0.1.7,0.000044
keyrings-alt-3.1,0.000044
pluginmgr-1.1.0,0.000044
clingo-5.6.2,0.000044
pydantic-1.9.0,0.000044
fabio-2023.4.0,0.000044
beeprint-2.4.10,0.000044
openapi-codec-1.3.2,0.000044
drmaa-0.7.9,0.000044
honeybee-radiance-command-1.1.8,0.000044
honeybee-radiance-folder-2.4.0,0.000044
honeybee-standards-2.0.0,0.000044
chevron-0.14.0,0.000044
printdebug-0.3.5,0.000044
tmpl-1.0.0,0.000044
pypeg2-2.15.2,0.000044
better-exceptions-0.3.3,0.000044
logging-tree-1.9,0.000044
protoc-wheel-0-22.0,0.000044
tregex-tobiasli-1.0.3,0.000044
ctk-cli-1.5,0.000044
pylsqpack-0.3.17,0.000044
nvidia-ml-py-11.495.46,0.000044
asyncexclusiveperiods-1.12,0.000044
ensuretaskcanceled-1.1,0.000044
nolossasyncgenerator-2.4,0.000044
pycbc-2.2.0,0.000043
dask-2023.3.2,0.000043
acdh-django-browsing-1.3,0.000043
mkdocs-material-8.5.11,0.000043
opentelemetry-exporter-otlp-proto-http-1.17.0,0.000043
mkdocstrings-0.19.1,0.000043
stups-cli-support-1.1.22,0.000043
hsmodels-0.5.5,0.000043
