Id,Label,Degree,Pageranks,Eigencentrality,FinalRiskScore,In_reach,Out_reach,Outgoing Risk (Inreach),Incoming Risk (Outreach)
8831,rl-3.1,2,7.80E-05,0.00094,0.681133503,1,3,0.681133503,2.035711327
9538,rjsmin-1.2.1,2,5.00E-05,0.00094,0.680242258,1,5,0.680242258,3.465475736
6528,baize-0.20.3,1,4.50E-05,0.00046,0.679226558,1,2,0.679226558,1.363196701
13123,yappi-1.4.0,1,3.70E-05,0.0005,0.678600111,1,5,0.678600111,3.332633504
2470,tatsu-5.8.3,3,5.50E-05,0.00142,0.678310816,1,6,0.678310816,4.457685856
1227,snowballstemmer-2.2.0,15,0.00014,0.00807,0.678184531,1,88,0.678184531,59.59144729
6375,gnureadline-8.1.2,2,4.50E-05,0.00096,0.678170987,1,5,0.678170987,3.380930859
7131,kafka-python-2.0.2,2,4.60E-05,0.00091,0.678020028,1,3,0.678020028,2.165020548
11818,kafka-python-1.3.5,1,5.00E-05,0.00046,0.678020028,1,2,0.678020028,1.510045977
3850,alluka-0.1.3,2,6.30E-05,0.00094,0.677789209,1,4,0.677789209,2.836996267
2412,ua-parser-0.16.1,3,0.000131,0.00142,0.677654235,1,6,0.677654235,4.29074416
10537,hepunits-2.3.2,1,4.60E-05,0.00048,0.677435169,1,3,0.677435169,2.021688203
419,validictory-1.1.2,1,4.30E-05,0.00057,0.677353848,1,8,0.677353848,6.100087662
6996,pymupdf-1.22.0,2,6.70E-05,0.00091,0.676604336,1,3,0.676604336,2.328037377
12546,pymupdf-1.20.1,1,3.60E-05,0.00046,0.676604336,1,2,0.676604336,1.508664954
7898,compressed-rtf-1.0.6,1,4.20E-05,0.00048,0.676446432,1,4,0.676446432,2.804146259
7058,biscuits-0.3.0,1,4.20E-05,0.00046,0.676182084,1,2,0.676182084,1.645237811
657,xlrd-2.0.1,33,0.000179,0.01555,0.676061779,1,60,0.676061779,44.77139694
1801,xlrd-1.2.0,10,9.20E-05,0.00464,0.676061779,1,13,0.676061779,9.725060227
1640,xlrd3-1.1.0,1,3.90E-05,0.00052,0.676061779,1,9,0.676061779,6.163552607
7284,xlrd-1.0.0,1,4.30E-05,0.00048,0.676061779,1,3,0.676061779,2.308391101
2605,tomlkit-0.11.7,13,0.000106,0.00621,0.675941815,1,27,0.675941815,19.47701981
3862,tomlkit-0.10.2,1,3.80E-05,0.00048,0.675941815,1,3,0.675941815,2.213043327
8907,tomlkit-0.11.4,2,4.60E-05,0.00094,0.675941815,1,3,0.675941815,2.024161409
7685,tomlkit-0.5.11,1,3.70E-05,0.00046,0.675941815,1,2,0.675941815,1.49613854
10719,tomlkit-0.9.2,1,4.10E-05,0.00046,0.675941815,1,2,0.675941815,1.371154893
6302,hkdf-0.0.3,3,7.70E-05,0.00142,0.675920483,1,5,0.675920483,3.434045738
722,shortuuid-1.0.11,7,7.40E-05,0.00331,0.675813699,1,10,0.675813699,7.443269237
2817,shortuuid-1.0.1,1,4.50E-05,0.00046,0.675813699,1,2,0.675813699,1.374745083
1154,import-x-0.1.1,1,4.60E-05,0.00048,0.675616717,1,3,0.675616717,2.338365833
8435,backports-shutil-get-terminal-size-1.0.0,1,4.90E-05,0.0005,0.675588446,1,4,0.675588446,3.031252635
12948,py-youtube-1.1.7,1,5.00E-05,0.00046,0.67549468,1,2,0.67549468,1.507019526
5809,ecological-1.6.0,1,4.00E-05,0.00046,0.675333254,1,2,0.675333254,1.460300608
3613,cohesion-1.0.0,1,3.60E-05,0.00046,0.675324562,1,2,0.675324562,1.49004222
9963,triangle-plot-0.3.0,1,4.00E-05,0.00046,0.675278392,1,2,0.675278392,1.496868685
7383,clamd-1.0.2,4,3.90E-05,0.00187,0.675229615,1,7,0.675229615,4.611759352
1087,hijri-converter-2.2.4,3,7.30E-05,0.00153,0.675220291,1,16,0.675220291,11.08320914
2079,marshmallow-3.9.1,2,8.50E-05,0.00103,0.675180959,1,19,0.675180959,12.91615154
7091,marshmallow-2.21.0,7,7.60E-05,0.00329,0.675180959,1,11,0.675180959,8.47177067
9064,marshmallow-2.13.5,2,4.40E-05,0.00096,0.675180959,1,4,0.675180959,3.031604914
13011,marshmallow-3.5.1,2,7.30E-05,0.00094,0.675180959,1,4,0.675180959,2.656739374
5979,marshmallow-0.5.2,1,4.50E-05,0.00046,0.675180959,1,2,0.675180959,1.481583472
9786,marshmallow-3.10.0,1,3.60E-05,0.00046,0.675180959,1,2,0.675180959,1.428223053
3400,creek-0.1.30,2,5.30E-05,0.00096,0.675174221,1,5,0.675174221,3.439911379
3661,typeguard-2.13.3,35,0.000402,0.01994,0.675114937,1,43,0.675114937,23.4968663
11246,typeguard-2.10.0,1,3.90E-05,0.00046,0.675114937,1,2,0.675114937,1.303200333
1188,mcasm-0.2.2,1,3.90E-05,0.00046,0.675097503,1,2,0.675097503,1.328891564
10156,sqlitedict-2.1.0,2,3.80E-05,0.00091,0.674936956,1,3,0.674936956,1.996792512
7102,sqlitedict-1.7.0,1,3.90E-05,0.00046,0.674936956,1,2,0.674936956,1.506580944
3290,future-fstrings-1.2.0,2,4.10E-05,0.00091,0.674788782,1,3,0.674788782,2.310191815
9984,pylsqpack-0.3.17,1,4.40E-05,0.00048,0.674739939,1,3,0.674739939,2.114300514
1928,zconfig-3.6.1,6,7.50E-05,0.00315,0.674112016,1,24,0.674112016,16.4408964
8936,emojis-0.7.0,1,5.00E-05,0.00046,0.674025788,1,2,0.674025788,1.385384831
10716,pydicti-1.2.1,1,5.00E-05,0.00046,0.673745644,1,2,0.673745644,1.510112807
1014,exceptiongroup-1.1.1,9,0.00045,0.00844,0.673229313,1,389,0.673229313,278.6501688
2140,statsd-3.3.0,1,6.80E-05,0.0005,0.67315142,1,5,0.67315142,3.800275334
13122,statsd-4.0.1,1,3.80E-05,0.0005,0.67315142,1,5,0.67315142,3.327184813
3547,pyphen-0.14.0,2,7.00E-05,0.00096,0.671874058,1,5,0.671874058,3.640904311
2722,pyphen-0.9.5,3,7.00E-05,0.00139,0.671874058,1,4,0.671874058,2.867854692
2404,semver-3.0.0,7,7.30E-05,0.0034,0.671645522,1,17,0.671645522,12.48280451
2629,semver-2.13.0,7,9.50E-05,0.00336,0.671645522,1,15,0.671645522,11.2585893
2020,semver-2.10.1,1,3.80E-05,0.00046,0.671645522,1,2,0.671645522,1.356314053
5565,semver-2.7.7,1,4.20E-05,0.00046,0.671645522,1,2,0.671645522,1.45984868
358,grpcio-1.53.0,81,0.001337,0.04742,0.671641247,1,587,0.671641247,439.218184
540,grpcio-1.54.0rc1,7,0.000177,0.00449,0.671641247,1,470,0.671641247,352.5845007
129,future-0.18.3,154,0.001809,0.07324,0.671641247,1,306,0.671641247,224.8192109
201,docutils-0.19,46,0.000502,0.0234,0.671641247,1,186,0.671641247,130.7076136
302,nvidia-cuda-nvrtc-cu11-11.7.99,2,0.000119,0.00425,0.671641247,1,164,0.671641247,119.623219
305,nvidia-cufft-cu11-10.9.0.58,1,9.60E-05,0.00343,0.671641247,1,149,0.671641247,109.5031632
309,nvidia-nccl-cu11-2.14.3,1,9.60E-05,0.00343,0.671641247,1,149,0.671641247,109.5031632
673,absl-py-1.4.0,40,0.000328,0.02078,0.671641247,1,133,0.671641247,97.66787227
1067,pbr-5.11.1,74,0.001159,0.03888,0.671641247,1,130,0.671641247,90.13705884
585,heapdict-1.0.1,3,0.000114,0.00144,0.671641247,1,116,0.671641247,83.65366421
5404,soupsieve-2.3.2.post1,5,9.80E-05,0.00255,0.671641247,1,115,0.671641247,87.77666575
584,zict-3.0.0,1,3.80E-05,0.00063,0.671641247,1,112,0.671641247,80.81732566
662,et-xmlfile-1.1.0,11,0.000486,0.0065,0.671641247,1,107,0.671641247,78.84285835
928,ruamel-yaml-clib-0.2.7,2,0.000518,0.00228,0.671641247,1,105,0.671641247,78.5393905
196,jeepney-0.8.0,6,0.000146,0.0035,0.671641247,1,97,0.671641247,74.33968871
202,docutils-0.18.1,7,0.000121,0.00444,0.671641247,1,83,0.671641247,60.45736164
1233,sphinxcontrib-serializinghtml-1.1.5,10,0.000125,0.00576,0.671641247,1,83,0.671641247,56.36847781
1535,ply-3.11,27,0.000563,0.01332,0.671641247,1,81,0.671641247,58.96567927
494,ipython-genutils-0.2.0,14,9.50E-05,0.0074,0.671641247,1,78,0.671641247,55.03819329
374,grpcio-1.54.0,8,0.000127,0.0051,0.671641247,1,76,0.671641247,56.34940434
1229,sphinxcontrib-devhelp-1.0.2,9,8.30E-05,0.00519,0.671641247,1,75,0.671641247,51.45002223
1231,sphinxcontrib-jsmath-1.0.1,9,8.30E-05,0.00519,0.671641247,1,75,0.671641247,51.45002223
1232,sphinxcontrib-qthelp-1.0.3,9,8.30E-05,0.00519,0.671641247,1,75,0.671641247,51.45002223
605,pyqt5-sip-12.12.0,12,0.000353,0.0067,0.671641247,1,63,0.671641247,46.20250663
242,sklearn-0.0.post4,52,0.000299,0.02397,0.671641247,1,60,0.671641247,45.99381973
484,widgetsnbextension-4.0.7,1,0.000112,0.0012,0.671641247,1,58,0.671641247,41.41623906
793,pyqt5-qt5-5.15.2,5,0.000214,0.0033,0.671641247,1,55,0.671641247,40.72142743
180,aniso8601-9.0.1,8,0.00017,0.00437,0.671641247,1,51,0.671641247,38.35898903
1319,pyusb-1.2.1,8,0.00018,0.00383,0.671641247,1,39,0.671641247,27.18210292
1672,strict-rfc3339-0.7,5,7.10E-05,0.0025,0.671641247,1,38,0.671641247,27.71271357
2542,future-0.16.0,9,0.000119,0.0045,0.671641247,1,37,0.671641247,26.80248134
1173,lockfile-0.12.2,8,0.000102,0.00406,0.671641247,1,33,0.671641247,23.01577542
1290,paho-mqtt-1.6.1,25,0.000358,0.01156,0.671641247,1,30,0.671641247,22.11245847
1404,pycrypto-2.6.1,22,0.00027,0.01019,0.671641247,1,30,0.671641247,22.81792131
1389,spacy-legacy-3.0.12,2,4.70E-05,0.0014,0.671641247,1,29,0.671641247,20.27508908
2493,sgmllib3k-1.0.0,3,0.00028,0.00186,0.671641247,1,28,0.671641247,20.45581204
971,docutils-0.16,3,5.20E-05,0.00142,0.671641247,1,26,0.671641247,19.5283222
1208,aniso8601-7.0.0,1,8.90E-05,0.00086,0.671641247,1,26,0.671641247,19.74838444
1769,wget-3.2,19,0.000123,0.00884,0.671641247,1,25,0.671641247,19.95828098
4066,docutils-0.15.2,5,8.80E-05,0.00247,0.671641247,1,25,0.671641247,16.03576386
786,pyopengl-3.1.6,15,0.000148,0.00706,0.671641247,1,24,0.671641247,18.63982207
1251,bidict-0.22.1,8,8.50E-05,0.00384,0.671641247,1,24,0.671641247,18.21551335
1678,bottle-0.12.25,17,0.00025,0.00793,0.671641247,1,23,0.671641247,16.6090455
5274,opentelemetry-semantic-conventions-0.27b0,13,0.000168,0.00641,0.671641247,1,23,0.671641247,14.67343485
350,antlr4-python3-runtime-4.9.3,4,0.00019,0.00226,0.671641247,1,22,0.671641247,16.14713287
28,docutils-0.17.1,8,8.60E-05,0.003857,0.671641247,1,20,0.671641247,13.3567614
948,pypng-0.20220715.0,4,0.000113,0.00207,0.671641247,1,19,0.671641247,13.48180815
1972,py4j-0.10.9.7,4,0.000136,0.00212,0.671641247,1,19,0.671641247,13.59241467
2723,repoze-lru-0.7,5,8.00E-05,0.00246,0.671641247,1,19,0.671641247,12.52758922
549,geographiclib-2.0,2,0.000124,0.00116,0.671641247,1,18,0.671641247,13.23191684
853,accept-types-0.4.1,7,5.70E-05,0.00342,0.671641247,1,18,0.671641247,12.08954245
3716,msgpack-python-0.5.6,12,0.000146,0.00569,0.671641247,1,18,0.671641247,12.89537842
5623,requestsexceptions-1.4.0,2,4.30E-05,0.00108,0.671641247,1,18,0.671641247,12.46982955
832,pyrxp-3.0.1,2,5.00E-05,0.00112,0.671641247,1,17,0.671641247,11.84422457
5929,urwid-2.1.2,10,0.00019,0.0047,0.671641247,1,17,0.671641247,12.65115516
1631,xlwt-1.3.0,8,7.40E-05,0.00372,0.671641247,1,16,0.671641247,11.76959566
2032,nvidia-ml-py-11.525.112,2,7.90E-05,0.00107,0.671641247,1,16,0.671641247,11.37757893
590,future-0.18.2,5,0.00011,0.00249,0.671641247,1,14,0.671641247,10.87539342
1611,colored-1.4.4,10,0.000107,0.00462,0.671641247,1,14,0.671641247,10.48951161
1627,ijson-3.2.0.post0,4,7.60E-05,0.00192,0.671641247,1,13,0.671641247,9.034086239
5746,construct-2.10.68,10,0.000151,0.00468,0.671641247,1,13,0.671641247,9.770864966
697,dash-testing-stub-0.0.2,1,4.40E-05,0.00068,0.671641247,1,12,0.671641247,8.920723793
1139,hsluv-5.0.3,2,5.30E-05,0.00105,0.671641247,1,12,0.671641247,8.818175097
940,ete3-3.1.2,8,8.30E-05,0.0037,0.671641247,1,11,0.671641247,7.580833012
1141,pyfiglet-0.8.post1,8,0.000101,0.0037,0.671641247,1,11,0.671641247,8.430095657
1882,pydub-0.25.1,5,8.20E-05,0.0024,0.671641247,1,11,0.671641247,8.263786819
5990,pyxdg-0.28,5,0.000103,0.00233,0.671641247,1,11,0.671641247,8.325936409
2967,pbkdf2-1.3,4,6.80E-05,0.00194,0.671641247,1,10,0.671641247,6.70483623
4316,patool-1.12,8,6.80E-05,0.00368,0.671641247,1,10,0.671641247,7.702284369
7863,pyclipper-1.3.0.post4,3,9.90E-05,0.00144,0.671641247,1,10,0.671641247,7.511994297
766,python3-xlib-0.15,3,7.00E-05,0.00151,0.671641247,1,9,0.671641247,7.195912626
1060,futurist-2.4.1,5,4.70E-05,0.0024,0.671641247,1,9,0.671641247,6.234327542
1437,shapely-1.8.5.post1,4,6.60E-05,0.00192,0.671641247,1,9,0.671641247,6.12223353
1637,python-io-wrapper-0.3.1,1,3.90E-05,0.00052,0.671641247,1,9,0.671641247,6.159132075
3027,openstep-plist-0.3.0.post1,3,8.80E-05,0.00148,0.671641247,1,9,0.671641247,6.520934374
5023,statv-0.3.2,2,6.20E-05,0.00109,0.671641247,1,9,0.671641247,5.884726256
5270,opentelemetry-util-http-0.27b0,8,8.60E-05,0.00386,0.671641247,1,9,0.671641247,6.181808788
418,proboscis-1.2.6.0,1,4.30E-05,0.00057,0.671641247,1,8,0.671641247,6.094375061
440,whoosh-2.7.4,5,4.90E-05,0.00233,0.671641247,1,8,0.671641247,5.464893747
907,antlr4-python3-runtime-4.12.0,5,0.000152,0.00233,0.671641247,1,8,0.671641247,6.394355976
935,palettable-3.3.1,3,4.70E-05,0.00144,0.671641247,1,8,0.671641247,5.296142202
1072,nvidia-ml-py3-7.352.0,6,0.000101,0.00277,0.671641247,1,8,0.671641247,6.113775824
1966,genson-1.2.2,4,5.30E-05,0.0019,0.671641247,1,8,0.671641247,6.587584421
3301,geojson-3.0.1,7,0.000105,0.0032,0.671641247,1,8,0.671641247,6.042426849
3330,pynvml-11.5.0,7,8.20E-05,0.0032,0.671641247,1,8,0.671641247,5.782504063
9903,opentelemetry-semantic-conventions-0.38b0,1,5.00E-05,0.00055,0.671641247,1,8,0.671641247,5.245442491
672,toposort-1.10,4,5.80E-05,0.00187,0.671641247,1,7,0.671641247,5.057421453
1124,envs-1.4,3,6.20E-05,0.00144,0.671641247,1,7,0.671641247,4.556215858
2202,kaitaistruct-0.10,5,6.40E-05,0.00231,0.671641247,1,7,0.671641247,5.261340766
2449,ply-3.4,2,6.10E-05,0.001,0.671641247,1,7,0.671641247,5.444405976
2647,simplekml-1.3.6,6,7.80E-05,0.00274,0.671641247,1,7,0.671641247,5.650393291
5854,gdata-2.0.18,6,0.000149,0.00274,0.671641247,1,7,0.671641247,5.460136244
7247,vineyard-bdist-0.14.0,1,3.90E-05,0.00055,0.671641247,1,7,0.671641247,4.901172545
13333,para-0.0.8,3,7.60E-05,0.00155,0.671641247,1,7,0.671641247,5.164946848
337,starlette-0.14.2,4,7.20E-05,0.00185,0.671641247,1,6,0.671641247,4.082684995
606,pyqt5-sip-12.8.0,2,6.00E-05,0.001,0.671641247,1,6,0.671641247,3.978464574
1978,pyudorandom-1.0.0,1,5.30E-05,0.0005,0.671641247,1,6,0.671641247,4.475887364
2399,beautifulsoup4-4.4.1,4,0.000127,0.00185,0.671641247,1,6,0.671641247,4.675705191
2550,bracex-2.3.post1,2,9.10E-05,0.00098,0.671641247,1,6,0.671641247,4.220988282
5365,plum-py-0.8.6,2,8.40E-05,0.00098,0.671641247,1,6,0.671641247,4.004627243
6581,pylzss-0.3.1,1,4.20E-05,0.0005,0.671641247,1,6,0.671641247,4.457994685
6688,py4j-0.10.9.5,1,9.80E-05,0.00055,0.671641247,1,6,0.671641247,3.766657777
7205,python-libsbml-5.20.0,3,7.80E-05,0.00144,0.671641247,1,6,0.671641247,4.251534641
7245,crcmod-1.7,1,4.10E-05,0.00048,0.671641247,1,6,0.671641247,4.168259552
1054,getkey-0.6.5,1,4.00E-05,0.00052,0.671641247,1,5,0.671641247,3.421422626
1153,graphql-core-3.3.0a2,2,6.40E-05,0.00096,0.671641247,1,5,0.671641247,3.868681825
1181,pybcj-1.0.1,2,4.20E-05,0.00096,0.671641247,1,5,0.671641247,3.234356257
1661,shiboken2-5.15.2.1,1,0.000116,0.00052,0.671641247,1,5,0.671641247,3.636304852
1780,linkheader-0.4.3,1,4.00E-05,0.0005,0.671641247,1,5,0.671641247,3.928105296
2760,fleetspeak-client-bin-0.1.11,2,4.50E-05,0.00098,0.671641247,1,5,0.671641247,3.358206235
2785,aiotask-context-0.6.1,1,3.90E-05,0.00052,0.671641247,1,5,0.671641247,3.823058377
2928,capstone-5.0.0,2,7.00E-05,0.00098,0.671641247,1,5,0.671641247,3.424607057
3332,phrasetree-0.0.8,1,0.00012,0.00052,0.671641247,1,5,0.671641247,3.589635704
3373,gmsh-4.11.1,4,8.40E-05,0.00183,0.671641247,1,5,0.671641247,3.70950822
4685,simplegeneric-0.8.1,2,4.80E-05,0.00096,0.671641247,1,5,0.671641247,3.336772554
5320,str2type-0.4.1,1,4.10E-05,0.00052,0.671641247,1,5,0.671641247,3.411591331
5924,kaitaistruct-0.9,2,3.80E-05,0.00096,0.671641247,1,5,0.671641247,3.538239547
6170,threadsafe-tkinter-1.0.4,2,6.10E-05,0.00096,0.671641247,1,5,0.671641247,3.364790236
6582,la-panic-0.4.9,1,4.50E-05,0.00048,0.671641247,1,5,0.671641247,3.526738784
7690,farama-notifications-0.0.4,1,4.40E-05,0.00052,0.671641247,1,5,0.671641247,3.412897307
8652,tempita-0.5.2,1,4.00E-05,0.00048,0.671641247,1,5,0.671641247,3.190471664
9160,logbook-1.5.3,4,0.000104,0.00183,0.671641247,1,5,0.671641247,3.798267038
9281,jaro-winkler-2.0.3,1,4.10E-05,0.0005,0.671641247,1,5,0.671641247,3.409578114
9682,palettable-3.3.2,1,4.30E-05,0.00048,0.671641247,1,5,0.671641247,3.510183553
30,propka-3.5.0,1,4.20E-05,0.00048,0.671641247,1,4,0.671641247,2.955941693
1789,plugable-1.2.2,2,6.20E-05,0.00096,0.671641247,1,4,0.671641247,3.213934487
2407,compotree-0.0.1,3,4.70E-05,0.00137,0.671641247,1,4,0.671641247,3.167028318
2543,ply-3.8,2,4.30E-05,0.00094,0.671641247,1,4,0.671641247,3.057397406
2582,ulid-transform-0.6.3,2,3.80E-05,0.00094,0.671641247,1,4,0.671641247,2.816011935
2933,unicorn-2.0.1.post1,1,3.80E-05,0.0005,0.671641247,1,4,0.671641247,2.683489515
3426,shiboken2-5.13.2,1,6.90E-05,0.00048,0.671641247,1,4,0.671641247,2.678700053
4618,poap-0.1.26,1,4.40E-05,0.0005,0.671641247,1,4,0.671641247,2.80872128
4771,shiboken6-6.2.4,1,8.60E-05,0.0005,0.671641247,1,4,0.671641247,2.74928773
5020,graia-broadcast-0.19.2,3,5.50E-05,0.00139,0.671641247,1,4,0.671641247,2.665642185
5426,freetype-py-2.1.0.post1,2,4.70E-05,0.00096,0.671641247,1,4,0.671641247,2.934627301
6484,logutils-0.3.5,1,4.00E-05,0.00048,0.671641247,1,4,0.671641247,2.784824165
6485,pmw-2.1.1,1,4.00E-05,0.00048,0.671641247,1,4,0.671641247,2.784824165
6659,morfdict-0.4.7,1,5.00E-05,0.00048,0.671641247,1,4,0.671641247,2.697456292
7237,cython-3.0a6,1,3.60E-05,0.00048,0.671641247,1,4,0.671641247,2.860776546
7531,pyqt5-sip-12.9.0,2,4.80E-05,0.00096,0.671641247,1,4,0.671641247,2.83243946
7547,docutils-0.14,3,4.10E-05,0.00139,0.671641247,1,4,0.671641247,2.464471409
8511,gurobipy-10.0.1,3,6.60E-05,0.00137,0.671641247,1,4,0.671641247,2.800039422
9037,pyrepl-0.9.0,1,7.40E-05,0.00048,0.671641247,1,4,0.671641247,2.760663061
9161,sentinels-1.0.0,2,6.30E-05,0.00094,0.671641247,1,4,0.671641247,2.842637811
9317,south-0.8.1,1,4.60E-05,0.00048,0.671641247,1,4,0.671641247,3.011860294
9597,stem-1.8.1,2,6.20E-05,0.00094,0.671641247,1,4,0.671641247,2.782789773
10039,memoization-0.4.0,2,6.60E-05,0.00094,0.671641247,1,4,0.671641247,2.912766552
10042,pyqt5-sip-12.11.0,2,4.90E-05,0.00096,0.671641247,1,4,0.671641247,2.979794404
11791,procset-1.0,3,5.40E-05,0.00142,0.671641247,1,4,0.671641247,2.781617013
11936,geojson-2.5.0,1,5.70E-05,0.0005,0.671641247,1,4,0.671641247,3.055895675
12277,pbr-5.1.1,3,5.80E-05,0.00144,0.671641247,1,4,0.671641247,2.757258078
60,getmac-0.9.3,2,6.50E-05,0.00091,0.671641247,1,3,0.671641247,2.039060705
1186,capstone-gt-5.0.0.2,2,5.00E-05,0.00094,0.671641247,1,3,0.671641247,1.983447576
1189,keystone-engine-0.9.2,1,4.60E-05,0.00048,0.671641247,1,3,0.671641247,1.983447576
1778,jingtrang-0.1.1,1,4.10E-05,0.00048,0.671641247,1,3,0.671641247,2.293739056
1795,pinyin-0.4.0,1,4.00E-05,0.00048,0.671641247,1,3,0.671641247,2.369843415
1857,rtoml-0.9.0,1,6.20E-05,0.00048,0.671641247,1,3,0.671641247,2.046911875
2055,textbisect-0.1.0,1,4.50E-05,0.00048,0.671641247,1,3,0.671641247,2.062766326
2445,pyjsdoc-0.9.1,1,3.80E-05,0.00048,0.671641247,1,3,0.671641247,2.286764107
2650,paho-mqtt-1.5.1,2,7.90E-05,0.00091,0.671641247,1,3,0.671641247,2.214404613
2751,fleetspeak-server-bin-0.1.11,1,3.70E-05,0.00048,0.671641247,1,3,0.671641247,2.014923741
2923,grpcio-1.51.3,2,5.00E-05,0.00094,0.671641247,1,3,0.671641247,2.038436422
2946,pyopengl-3.1.0,1,3.80E-05,0.00048,0.671641247,1,3,0.671641247,2.380483461
3244,htcondor-10.3.0,2,6.90E-05,0.00091,0.671641247,1,3,0.671641247,2.296615441
3259,mosek-10.0.40,2,4.80E-05,0.00091,0.671641247,1,3,0.671641247,2.175080589
3288,empy-3.3.4,1,4.10E-05,0.00048,0.671641247,1,3,0.671641247,2.126351533
3453,graia-broadcast-0.11.4,1,4.60E-05,0.00048,0.671641247,1,3,0.671641247,2.014923741
3464,expiringdict-1.2.2,2,4.70E-05,0.00091,0.671641247,1,3,0.671641247,2.115501431
3503,tinymetabobjloader-2.0.0a0,1,4.20E-05,0.00048,0.671641247,1,3,0.671641247,2.005660291
3758,pypeg2-2.15.2,1,4.40E-05,0.00048,0.671641247,1,3,0.671641247,2.305672464
3838,jupyter-highlight-selected-word-0.2.0,1,3.80E-05,0.00048,0.671641247,1,3,0.671641247,2.014207793
4089,tinyobjloader-2.0.0rc6,1,4.10E-05,0.00048,0.671641247,1,3,0.671641247,2.019388224
4829,pyqtchart-qt5-5.15.2,1,4.60E-05,0.00048,0.671641247,1,3,0.671641247,2.174557629
4981,pygame-2.4.0.dev2,2,4.60E-05,0.00091,0.671641247,1,3,0.671641247,2.33214201
5097,dooku-0.4.0,1,4.30E-05,0.00048,0.671641247,1,3,0.671641247,2.053741996
5410,pysolar-0.10,2,3.80E-05,0.00091,0.671641247,1,3,0.671641247,2.16526809
5429,pyopengl-accelerate-3.1.6,1,3.90E-05,0.00048,0.671641247,1,3,0.671641247,2.351013934
5455,coolprop-6.4.3.post1,2,4.50E-05,0.00091,0.671641247,1,3,0.671641247,2.183637858
5528,hl7apy-1.3.4,2,7.90E-05,0.00091,0.671641247,1,3,0.671641247,2.324200006
5562,ushlex-0.99.1,1,4.30E-05,0.00048,0.671641247,1,3,0.671641247,1.991416309
5583,antlr4-python3-runtime-4.11.1,1,5.30E-05,0.00048,0.671641247,1,3,0.671641247,2.069754423
5639,colortools-0.1.2,2,5.70E-05,0.00094,0.671641247,1,3,0.671641247,2.028465578
5951,interlap-0.2.7,1,3.80E-05,0.00048,0.671641247,1,3,0.671641247,2.070306863
6278,daqp-0.5.1,1,4.00E-05,0.00048,0.671641247,1,3,0.671641247,2.001014029
6591,ffpyplayer-4.5.0,2,3.90E-05,0.00091,0.671641247,1,3,0.671641247,2.214450383
6663,backports-ssl-match-hostname-3.7.0.1,1,5.30E-05,0.00048,0.671641247,1,3,0.671641247,2.009930578
6770,py-helper-mod-0.0.23,2,9.20E-05,0.00094,0.671641247,1,3,0.671641247,2.093732099
6831,opentelemetry-api-0.5b0,1,7.00E-05,0.00048,0.671641247,1,3,0.671641247,2.039216808
6920,gyver-attrs-converter-0.4.1,1,4.60E-05,0.00048,0.671641247,1,3,0.671641247,2.19080299
7285,xlwt-1.2.0,1,4.30E-05,0.00048,0.671641247,1,3,0.671641247,2.303970569
7340,ordereddict-1.1,2,4.40E-05,0.00091,0.671641247,1,3,0.671641247,1.996182988
7757,mercurial-6.4.1,2,7.90E-05,0.00091,0.671641247,1,3,0.671641247,2.077833805
7769,ps2ff-1.5.6,2,3.80E-05,0.00094,0.671641247,1,3,0.671641247,1.906689324
8127,nulltype-2.3.1,1,4.60E-05,0.00048,0.671641247,1,3,0.671641247,2.253239133
8404,file-magic-0.4.1,1,3.80E-05,0.00048,0.671641247,1,3,0.671641247,2.023094297
8610,jieba3k-0.35.1,1,3.70E-05,0.00048,0.671641247,1,3,0.671641247,2.201148003
8866,antlr4-python3-runtime-4.7.1,1,7.70E-05,0.00048,0.671641247,1,3,0.671641247,1.997667933
9417,python-nmap-0.7.1,2,4.30E-05,0.00091,0.671641247,1,3,0.671641247,2.327621676
9441,colored-1.4.2,2,4.20E-05,0.00091,0.671641247,1,3,0.671641247,2.073466722
9517,pyqtwebengine-qt5-5.15.2,1,4.60E-05,0.00048,0.671641247,1,3,0.671641247,2.038920119
9522,django-any-urlfield-2.7.post1,1,3.70E-05,0.00048,0.671641247,1,3,0.671641247,1.987208742
9631,mypy-boto3-dynamodb-1.26.97.post1,2,4.40E-05,0.00094,0.671641247,1,3,0.671641247,1.908573344
10010,future-0.17.1,2,4.70E-05,0.00094,0.671641247,1,3,0.671641247,2.178632639
10167,grako-3.99.9,1,3.90E-05,0.00048,0.671641247,1,3,0.671641247,2.155398243
10254,nvidia-ml-py-11.495.46,1,4.40E-05,0.00048,0.671641247,1,3,0.671641247,2.196194126
10539,tex2pix-0.3.1,1,6.70E-05,0.00048,0.671641247,1,3,0.671641247,2.042861595
10855,aniso8601-6.0.0,1,4.90E-05,0.00048,0.671641247,1,3,0.671641247,2.192916468
10875,construct-2.0.6,1,5.60E-05,0.00048,0.671641247,1,3,0.671641247,2.280142872
11026,pbr-1.10.0,2,5.70E-05,0.00094,0.671641247,1,3,0.671641247,1.962500207
